factor_id,market,family,availability_tier,v9_default_pool,formula_v8,formula_v9,v9_formula_changed,v9_keyword_migration,v9_pandas_runtime,v9_pandas_finite_ratio,v9_pandas_tail_finite_ratio,v9_pandas_tail_unique,v9_all_nodes_polars_static,v9_sql_compile_pass,v9_three_backend_static_path,v9_nonproduction_contract_operators,v9_pit_not_true_operators
pv_v7_native_a_00720,A,cross_sectional_state,core,core,"normalize(ts_pct(close, 20))","normalize(ts_pct(close, 20))",False,,pass,0.975609756097561,1.0,362,True,True,True,,
pv_v7_native_a_00722,A,cross_sectional_state,core,core,"zscore(normalize(ts_pct(close, 20)))","zscore(normalize(ts_pct(close, 20)))",False,,pass,0.975609756097561,1.0,400,True,True,True,,
pv_v7_native_a_00723,A,cross_sectional_state,core,core,"cs_mad_zscore(normalize(ts_pct(close, 20)))","cs_mad_zscore(normalize(ts_pct(close, 20)))",False,,pass,0.975609756097561,1.0,400,True,True,True,,
pv_v7_native_a_00724,A,return_momentum,core,core,"divide(ts_delta(close, 5), ts_delay(close, 5))","divide(ts_delta(close, 5), ts_delay(close, 5))",False,,pass,0.9939024390243902,1.0,400,True,True,True,,
pv_v7_native_a_00725,A,return_momentum,core,core,"rank(divide(ts_delta(close, 5), ts_delay(close, 5)))","rank(divide(ts_delta(close, 5), ts_delay(close, 5)))",False,,pass,0.9939024390243902,1.0,20,True,True,True,,
pv_v7_native_a_00726,A,return_momentum,core,core,"zscore(divide(ts_delta(close, 5), ts_delay(close, 5)))","zscore(divide(ts_delta(close, 5), ts_delay(close, 5)))",False,,pass,0.9939024390243902,1.0,400,True,True,True,,
pv_v7_native_a_00727,A,return_momentum,core,core,"cs_mad_zscore(divide(ts_delta(close, 5), ts_delay(close, 5)))","cs_mad_zscore(divide(ts_delta(close, 5), ts_delay(close, 5)))",False,,pass,0.9939024390243902,1.0,400,True,True,True,,
pv_v7_native_a_00728,A,nonlinear_robust,core,core,"log_abs(ts_zscore(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))","log_abs(ts_zscore(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))",False,,pass,0.998780487804878,1.0,400,True,True,True,,
pv_v7_native_a_00729,A,nonlinear_robust,core,core,"rank(log_abs(ts_zscore(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20)))","rank(log_abs(ts_zscore(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20)))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v7_native_a_00730,A,nonlinear_robust,core,core,"zscore(log_abs(ts_zscore(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20)))","zscore(log_abs(ts_zscore(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20)))",False,,pass,0.998780487804878,1.0,400,True,True,True,,
pv_v7_native_a_00731,A,nonlinear_robust,core,core,"cs_mad_zscore(log_abs(ts_zscore(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20)))","cs_mad_zscore(log_abs(ts_zscore(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20)))",False,,pass,0.998780487804878,1.0,400,True,True,True,,
pv_v7_native_a_00732,A,nonlinear_robust,core,core,"multiply(sign(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0))), sqrt(abs(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)))))","multiply(sign(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0))), sqrt(abs(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)))))",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_00733,A,nonlinear_robust,core,core,"rank(multiply(sign(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0))), sqrt(abs(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0))))))","rank(multiply(sign(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0))), sqrt(abs(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0))))))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v7_native_a_00734,A,nonlinear_robust,core,core,"zscore(multiply(sign(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0))), sqrt(abs(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0))))))","zscore(multiply(sign(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0))), sqrt(abs(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0))))))",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_00735,A,nonlinear_robust,core,core,"cs_mad_zscore(multiply(sign(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0))), sqrt(abs(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0))))))","cs_mad_zscore(multiply(sign(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0))), sqrt(abs(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0))))))",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_00736,A,reversal,core,core,"subtract(close, ts_median(close, 20))","subtract(close, ts_median(close, 20))",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_00737,A,reversal,core,core,"rank(subtract(close, ts_median(close, 20)))","rank(subtract(close, ts_median(close, 20)))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v7_native_a_00738,A,reversal,core,core,"zscore(subtract(close, ts_median(close, 20)))","zscore(subtract(close, ts_median(close, 20)))",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_00739,A,reversal,core,core,"cs_mad_zscore(subtract(close, ts_median(close, 20)))","cs_mad_zscore(subtract(close, ts_median(close, 20)))",False,,pass,0.998780487804878,1.0,400,True,True,True,,
pv_v7_native_a_00740,A,trend_location,core,core,"ts_rank(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20)","ts_rank(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20)",False,,pass,1.0,1.0,20,True,True,True,,
pv_v7_native_a_00741,A,trend_location,core,core,"rank(ts_rank(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))","rank(ts_rank(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))",False,,pass,1.0,1.0,38,True,True,True,,
pv_v7_native_a_00742,A,trend_location,core,core,"zscore(ts_rank(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))","zscore(ts_rank(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))",False,,pass,1.0,1.0,242,True,True,True,,
pv_v7_native_a_00743,A,trend_location,core,core,"cs_mad_zscore(ts_rank(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))","cs_mad_zscore(ts_rank(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))",False,,pass,0.9890243902439024,0.95,132,True,True,True,,
pv_v7_native_a_00744,A,volatility,core,core,"ts_var(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20)","ts_var(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20)",False,,pass,0.998780487804878,1.0,400,True,True,True,,
pv_v7_native_a_00745,A,volatility,core,core,"rank(ts_var(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))","rank(ts_var(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v7_native_a_00746,A,volatility,core,core,"zscore(ts_var(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))","zscore(ts_var(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))",False,,pass,0.998780487804878,1.0,400,True,True,True,,
pv_v7_native_a_00747,A,volatility,core,core,"cs_mad_zscore(ts_var(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))","cs_mad_zscore(ts_var(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))",False,,pass,0.998780487804878,1.0,400,True,True,True,,
pv_v7_native_a_00748,A,conditional_regime,core,core,"where(and_(ge(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 0.0), le(abs(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0))), ts_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))), coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 0.0)","where(and_(ge(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 0.0), le(abs(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0))), ts_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))), coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 0.0)",False,,pass,1.0,1.0,134,True,True,True,,
pv_v7_native_a_00749,A,conditional_regime,core,core,"rank(where(and_(ge(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 0.0), le(abs(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0))), ts_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))), coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 0.0))","rank(where(and_(ge(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 0.0), le(abs(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0))), ts_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))), coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 0.0))",False,,pass,1.0,1.0,21,True,True,True,,
pv_v7_native_a_00750,A,conditional_regime,core,core,"zscore(where(and_(ge(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 0.0), le(abs(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0))), ts_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))), coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 0.0))","zscore(where(and_(ge(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 0.0), le(abs(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0))), ts_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))), coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 0.0))",False,,pass,1.0,1.0,153,True,True,True,,
pv_v7_native_a_00752,A,liquidity_activity,core,core,"where(ne(volume, 0.0), safe_div_null(amount, volume), 0.0)","where(ne(volume, 0.0), safe_div_null(amount, volume), 0.0)",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_00753,A,liquidity_activity,core,core,"rank(where(ne(volume, 0.0), safe_div_null(amount, volume), 0.0))","rank(where(ne(volume, 0.0), safe_div_null(amount, volume), 0.0))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v7_native_a_00754,A,liquidity_activity,core,core,"zscore(where(ne(volume, 0.0), safe_div_null(amount, volume), 0.0))","zscore(where(ne(volume, 0.0), safe_div_null(amount, volume), 0.0))",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_00755,A,liquidity_activity,core,core,"cs_mad_zscore(where(ne(volume, 0.0), safe_div_null(amount, volume), 0.0))","cs_mad_zscore(where(ne(volume, 0.0), safe_div_null(amount, volume), 0.0))",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_00756,A,adjustment_event,core,core,"ts_pct(factor, 1)","ts_pct(factor, 1)",False,,pass,0.998780487804878,1.0,1,True,True,True,,
pv_v7_native_a_00757,A,adjustment_event,core,core,"rank(ts_pct(factor, 1))","rank(ts_pct(factor, 1))",False,,pass,0.998780487804878,1.0,1,True,True,True,,
pv_v7_native_a_00759,A,adjusted_price,core,core,"ts_pct(multiply(close, factor), 3)","ts_pct(multiply(close, factor), 3)",False,,pass,0.9963414634146341,1.0,400,True,True,True,,
pv_v7_native_a_00760,A,adjusted_price,core,core,"rank(ts_pct(multiply(close, factor), 3))","rank(ts_pct(multiply(close, factor), 3))",False,,pass,0.9963414634146341,1.0,20,True,True,True,,
pv_v7_native_a_00761,A,adjusted_price,core,core,"zscore(ts_pct(multiply(close, factor), 3))","zscore(ts_pct(multiply(close, factor), 3))",False,,pass,0.9963414634146341,1.0,400,True,True,True,,
pv_v7_native_a_00762,A,adjusted_price,core,core,"cs_mad_zscore(ts_pct(multiply(close, factor), 3))","cs_mad_zscore(ts_pct(multiply(close, factor), 3))",False,,pass,0.9963414634146341,1.0,400,True,True,True,,
pv_v7_native_a_00763,A,adjusted_price,core,core,"ts_pct(multiply(close, factor), 5)","ts_pct(multiply(close, factor), 5)",False,,pass,0.9939024390243902,1.0,400,True,True,True,,
pv_v7_native_a_00764,A,adjusted_price,core,core,"rank(ts_pct(multiply(close, factor), 5))","rank(ts_pct(multiply(close, factor), 5))",False,,pass,0.9939024390243902,1.0,20,True,True,True,,
pv_v7_native_a_00765,A,adjusted_price,core,core,"zscore(ts_pct(multiply(close, factor), 5))","zscore(ts_pct(multiply(close, factor), 5))",False,,pass,0.9939024390243902,1.0,400,True,True,True,,
pv_v7_native_a_00766,A,adjusted_price,core,core,"cs_mad_zscore(ts_pct(multiply(close, factor), 5))","cs_mad_zscore(ts_pct(multiply(close, factor), 5))",False,,pass,0.9939024390243902,1.0,400,True,True,True,,
pv_v7_native_a_00767,A,adjusted_price,core,core,"ts_pct(multiply(close, factor), 10)","ts_pct(multiply(close, factor), 10)",False,,pass,0.9878048780487805,1.0,400,True,True,True,,
pv_v7_native_a_00768,A,adjusted_price,core,core,"rank(ts_pct(multiply(close, factor), 10))","rank(ts_pct(multiply(close, factor), 10))",False,,pass,0.9878048780487805,1.0,20,True,True,True,,
pv_v7_native_a_00769,A,adjusted_price,core,core,"zscore(ts_pct(multiply(close, factor), 10))","zscore(ts_pct(multiply(close, factor), 10))",False,,pass,0.9878048780487805,1.0,400,True,True,True,,
pv_v7_native_a_00770,A,adjusted_price,core,core,"cs_mad_zscore(ts_pct(multiply(close, factor), 10))","cs_mad_zscore(ts_pct(multiply(close, factor), 10))",False,,pass,0.9878048780487805,1.0,400,True,True,True,,
pv_v7_native_a_00771,A,adjusted_price,core,core,"ts_pct(multiply(close, factor), 20)","ts_pct(multiply(close, factor), 20)",False,,pass,0.975609756097561,1.0,400,True,True,True,,
pv_v7_native_a_00772,A,adjusted_price,core,core,"rank(ts_pct(multiply(close, factor), 20))","rank(ts_pct(multiply(close, factor), 20))",False,,pass,0.975609756097561,1.0,20,True,True,True,,
pv_v7_native_a_00773,A,adjusted_price,core,core,"zscore(ts_pct(multiply(close, factor), 20))","zscore(ts_pct(multiply(close, factor), 20))",False,,pass,0.975609756097561,1.0,400,True,True,True,,
pv_v7_native_a_00774,A,adjusted_price,core,core,"cs_mad_zscore(ts_pct(multiply(close, factor), 20))","cs_mad_zscore(ts_pct(multiply(close, factor), 20))",False,,pass,0.975609756097561,1.0,400,True,True,True,,
pv_v7_native_a_00775,A,adjusted_price,core,core,"ts_pct(multiply(close, factor), 40)","ts_pct(multiply(close, factor), 40)",False,,pass,0.9512195121951219,1.0,400,True,True,True,,
pv_v7_native_a_00776,A,adjusted_price,core,core,"rank(ts_pct(multiply(close, factor), 40))","rank(ts_pct(multiply(close, factor), 40))",False,,pass,0.9512195121951219,1.0,20,True,True,True,,
pv_v7_native_a_00777,A,adjusted_price,core,core,"zscore(ts_pct(multiply(close, factor), 40))","zscore(ts_pct(multiply(close, factor), 40))",False,,pass,0.9512195121951219,1.0,400,True,True,True,,
pv_v7_native_a_00778,A,adjusted_price,core,core,"cs_mad_zscore(ts_pct(multiply(close, factor), 40))","cs_mad_zscore(ts_pct(multiply(close, factor), 40))",False,,pass,0.9512195121951219,1.0,400,True,True,True,,
pv_v7_native_a_00779,A,adjusted_price,core,core,"ts_pct(multiply(close, factor), 60)","ts_pct(multiply(close, factor), 60)",False,,pass,0.926829268292683,1.0,400,True,True,True,,
pv_v7_native_a_00780,A,adjusted_price,core,core,"rank(ts_pct(multiply(close, factor), 60))","rank(ts_pct(multiply(close, factor), 60))",False,,pass,0.926829268292683,1.0,20,True,True,True,,
pv_v7_native_a_00781,A,adjusted_price,core,core,"zscore(ts_pct(multiply(close, factor), 60))","zscore(ts_pct(multiply(close, factor), 60))",False,,pass,0.926829268292683,1.0,400,True,True,True,,
pv_v7_native_a_00782,A,adjusted_price,core,core,"cs_mad_zscore(ts_pct(multiply(close, factor), 60))","cs_mad_zscore(ts_pct(multiply(close, factor), 60))",False,,pass,0.926829268292683,1.0,400,True,True,True,,
pv_v7_native_a_00783,A,adjusted_price,core,core,"ts_pct(multiply(close, factor), 120)","ts_pct(multiply(close, factor), 120)",False,,pass,0.8536585365853658,1.0,400,True,True,True,,
pv_v7_native_a_00784,A,adjusted_price,core,core,"rank(ts_pct(multiply(close, factor), 120))","rank(ts_pct(multiply(close, factor), 120))",False,,pass,0.8536585365853658,1.0,20,True,True,True,,
pv_v7_native_a_00785,A,adjusted_price,core,core,"zscore(ts_pct(multiply(close, factor), 120))","zscore(ts_pct(multiply(close, factor), 120))",False,,pass,0.8536585365853658,1.0,400,True,True,True,,
pv_v7_native_a_00786,A,adjusted_price,core,core,"cs_mad_zscore(ts_pct(multiply(close, factor), 120))","cs_mad_zscore(ts_pct(multiply(close, factor), 120))",False,,pass,0.8536585365853658,1.0,400,True,True,True,,
pv_v7_native_a_00787,A,adjusted_price,core,core,"ts_pct(multiply(close, factor), 252)","ts_pct(multiply(close, factor), 252)",False,,pass,0.6926829268292682,1.0,400,True,True,True,,
pv_v7_native_a_00788,A,adjusted_price,core,core,"rank(ts_pct(multiply(close, factor), 252))","rank(ts_pct(multiply(close, factor), 252))",False,,pass,0.6926829268292682,1.0,20,True,True,True,,
pv_v7_native_a_00789,A,adjusted_price,core,core,"zscore(ts_pct(multiply(close, factor), 252))","zscore(ts_pct(multiply(close, factor), 252))",False,,pass,0.6926829268292682,1.0,400,True,True,True,,
pv_v7_native_a_00790,A,adjusted_price,core,core,"cs_mad_zscore(ts_pct(multiply(close, factor), 252))","cs_mad_zscore(ts_pct(multiply(close, factor), 252))",False,,pass,0.6926829268292682,1.0,400,True,True,True,,
pv_v7_native_a_00791,A,turnover,enriched,optional_data,"ts_zscore(log(add(turnover_ratio, 1e-06)), 20)","ts_zscore(log(add(turnover_ratio, 1e-06)), 20)",False,,pass,0.998780487804878,1.0,400,True,True,True,,
pv_v7_native_a_00792,A,turnover,enriched,optional_data,"rank(ts_zscore(log(add(turnover_ratio, 1e-06)), 20))","rank(ts_zscore(log(add(turnover_ratio, 1e-06)), 20))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v7_native_a_00793,A,turnover,enriched,optional_data,"cs_mad_zscore(ts_zscore(log(add(turnover_ratio, 1e-06)), 20))","cs_mad_zscore(ts_zscore(log(add(turnover_ratio, 1e-06)), 20))",False,,pass,0.998780487804878,1.0,400,True,True,True,,
pv_v7_native_a_00794,A,turnover,enriched,optional_data,"safe_div_null(ts_sum(coalesce(ret, 0.0), 20), ts_mean(turnover_ratio, 20))","safe_div_null(ts_sum(coalesce(ret, 0.0), 20), ts_mean(turnover_ratio, 20))",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_00795,A,turnover,enriched,optional_data,"rank(safe_div_null(ts_sum(coalesce(ret, 0.0), 20), ts_mean(turnover_ratio, 20)))","rank(safe_div_null(ts_sum(coalesce(ret, 0.0), 20), ts_mean(turnover_ratio, 20)))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v7_native_a_00796,A,turnover,enriched,optional_data,"zscore(safe_div_null(ts_sum(coalesce(ret, 0.0), 20), ts_mean(turnover_ratio, 20)))","zscore(safe_div_null(ts_sum(coalesce(ret, 0.0), 20), ts_mean(turnover_ratio, 20)))",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_00797,A,turnover,enriched,optional_data,"ts_zscore(log(add(turnover_ratio, 1e-06)), 40)","ts_zscore(log(add(turnover_ratio, 1e-06)), 40)",False,,pass,0.998780487804878,1.0,400,True,True,True,,
pv_v7_native_a_00798,A,turnover,enriched,optional_data,"rank(ts_zscore(log(add(turnover_ratio, 1e-06)), 40))","rank(ts_zscore(log(add(turnover_ratio, 1e-06)), 40))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v7_native_a_00799,A,turnover,enriched,optional_data,"cs_mad_zscore(ts_zscore(log(add(turnover_ratio, 1e-06)), 40))","cs_mad_zscore(ts_zscore(log(add(turnover_ratio, 1e-06)), 40))",False,,pass,0.998780487804878,1.0,400,True,True,True,,
pv_v7_native_a_00800,A,turnover,enriched,optional_data,"safe_div_null(ts_sum(coalesce(ret, 0.0), 40), ts_mean(turnover_ratio, 40))","safe_div_null(ts_sum(coalesce(ret, 0.0), 40), ts_mean(turnover_ratio, 40))",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_00801,A,turnover,enriched,optional_data,"rank(safe_div_null(ts_sum(coalesce(ret, 0.0), 40), ts_mean(turnover_ratio, 40)))","rank(safe_div_null(ts_sum(coalesce(ret, 0.0), 40), ts_mean(turnover_ratio, 40)))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v7_native_a_00802,A,turnover,enriched,optional_data,"zscore(safe_div_null(ts_sum(coalesce(ret, 0.0), 40), ts_mean(turnover_ratio, 40)))","zscore(safe_div_null(ts_sum(coalesce(ret, 0.0), 40), ts_mean(turnover_ratio, 40)))",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_00803,A,turnover,enriched,optional_data,"ts_zscore(log(add(turnover_ratio, 1e-06)), 60)","ts_zscore(log(add(turnover_ratio, 1e-06)), 60)",False,,pass,0.998780487804878,1.0,400,True,True,True,,
pv_v7_native_a_00804,A,turnover,enriched,optional_data,"rank(ts_zscore(log(add(turnover_ratio, 1e-06)), 60))","rank(ts_zscore(log(add(turnover_ratio, 1e-06)), 60))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v7_native_a_00805,A,turnover,enriched,optional_data,"cs_mad_zscore(ts_zscore(log(add(turnover_ratio, 1e-06)), 60))","cs_mad_zscore(ts_zscore(log(add(turnover_ratio, 1e-06)), 60))",False,,pass,0.998780487804878,1.0,400,True,True,True,,
pv_v7_native_a_00806,A,turnover,enriched,optional_data,"safe_div_null(ts_sum(coalesce(ret, 0.0), 60), ts_mean(turnover_ratio, 60))","safe_div_null(ts_sum(coalesce(ret, 0.0), 60), ts_mean(turnover_ratio, 60))",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_00807,A,turnover,enriched,optional_data,"rank(safe_div_null(ts_sum(coalesce(ret, 0.0), 60), ts_mean(turnover_ratio, 60)))","rank(safe_div_null(ts_sum(coalesce(ret, 0.0), 60), ts_mean(turnover_ratio, 60)))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v7_native_a_00808,A,turnover,enriched,optional_data,"zscore(safe_div_null(ts_sum(coalesce(ret, 0.0), 60), ts_mean(turnover_ratio, 60)))","zscore(safe_div_null(ts_sum(coalesce(ret, 0.0), 60), ts_mean(turnover_ratio, 60)))",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_00809,A,group_relative,enriched,optional_data,"group_rank(ts_pct(close, 20), exchange)","group_rank(ts_pct(close, 20), exchange)",False,,pass,0.975609756097561,1.0,10,True,True,True,,
pv_v7_native_a_00810,A,group_relative,enriched,optional_data,"group_zscore(ts_pct(close, 20), exchange)","group_zscore(ts_pct(close, 20), exchange)",False,,pass,0.975609756097561,1.0,400,True,True,True,,
pv_v7_native_a_00811,A,group_relative,enriched,optional_data,"group_neutralize(ts_pct(close, 20), exchange)","group_neutralize(ts_pct(close, 20), exchange)",False,,pass,0.975609756097561,1.0,400,True,True,True,,
pv_v7_native_a_00812,A,group_relative,enriched,optional_data,"group_normalize(ts_std(ret, 20), exchange)","group_normalize(ts_std(ret, 20), exchange)",False,,pass,0.998780487804878,1.0,322,True,True,True,,
pv_v7_native_a_00813,A,group_relative,enriched,optional_data,"group_winsorize(safe_div_null(ret, add(abs(log(add(market_cap, 1.0))), 1.0)), exchange, 0.05)","group_winsorize(safe_div_null(ret, add(abs(log(add(market_cap, 1.0))), 1.0)), exchange, 0.05)",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_00814,A,group_relative,enriched,optional_data,"safe_div_null(subtract(ts_pct(close, 20), group_mean(ts_pct(close, 20), exchange)), group_std(ts_pct(close, 20), exchange))","safe_div_null(subtract(ts_pct(close, 20), group_mean(ts_pct(close, 20), exchange)), group_std(ts_pct(close, 20), exchange))",False,,pass,0.975609756097561,1.0,400,True,True,True,,
pv_v7_native_a_00815,A,group_relative,enriched,optional_data,"safe_div_null(subtract(market_cap, group_min(market_cap, exchange)), subtract(group_max(market_cap, exchange), group_min(market_cap, exchange)))","safe_div_null(subtract(market_cap, group_min(market_cap, exchange)), subtract(group_max(market_cap, exchange), group_min(market_cap, exchange)))",False,,pass,1.0,1.0,322,True,True,True,,
pv_v7_native_a_00816,A,group_relative,enriched,optional_data,"safe_div_null(group_sum(gt(ret, 0.0), exchange), group_count(ret, exchange))","safe_div_null(group_sum(gt(ret, 0.0), exchange), group_count(ret, exchange))",False,,pass,1.0,1.0,11,True,True,True,,
pv_v7_native_a_00892,A,technical,core,core,"safe_div_null(true_range(high, low, close), close)","safe_div_null(true_range(high, low, close), close)",False,,pass,1.0,1.0,400,True,False,False,,
pv_v7_native_a_00893,A,technical,core,core,"rank(safe_div_null(true_range(high, low, close), close))","rank(safe_div_null(true_range(high, low, close), close))",False,,pass,1.0,1.0,20,True,False,False,,
pv_v7_native_a_00894,A,technical,core,core,"zscore(safe_div_null(true_range(high, low, close), close))","zscore(safe_div_null(true_range(high, low, close), close))",False,,pass,1.0,1.0,400,True,False,False,,
pv_v7_native_a_00895,A,technical,core,core,"cs_mad_zscore(safe_div_null(true_range(high, low, close), close))","cs_mad_zscore(safe_div_null(true_range(high, low, close), close))",False,,pass,1.0,1.0,400,True,False,False,,
pv_v7_native_a_00896,A,distribution_tail,core,core,"ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3)","ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3)",False,,pass,0.9975609756097561,1.0,400,True,True,True,,
pv_v7_native_a_00897,A,distribution_tail,core,core,"rank(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3))","rank(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3))",False,,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v7_native_a_00898,A,distribution_tail,core,core,"zscore(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3))","zscore(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3))",False,,pass,0.9975609756097561,1.0,400,True,True,True,,
pv_v7_native_a_00899,A,distribution_tail,core,core,"cs_mad_zscore(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3))","cs_mad_zscore(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3))",False,,pass,0.9975609756097561,1.0,400,True,True,True,,
pv_v7_native_a_00904,A,distribution_tail,core,core,"ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3)","ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3)",False,,pass,0.9975609756097561,1.0,318,False,True,False,,
pv_v7_native_a_00905,A,distribution_tail,core,core,"rank(ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3))","rank(ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3))",False,,pass,0.9975609756097561,1.0,20,False,True,False,,
