canonical,category,status,role,backends,genuine_usable,semantic_golden_verified,source_contract_verified,parameter_injectivity_passed,blockers
KeltnerLower,technical_signal,experimental,,pandas_numpy;polars,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
KeltnerMid,technical_signal,experimental,,pandas_numpy;polars,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
KeltnerPosition,technical_signal,experimental,,pandas_numpy;polars,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
KeltnerUpper,technical_signal,experimental,,pandas_numpy;polars,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
MACD_hist,technical_signal,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
MACD_line,technical_signal,experimental,,pandas_numpy;polars,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
MACD_signal,technical_signal,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
MFI,price_volume_extension,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
NATR,technical_signal,experimental,,pandas_numpy;polars;sql,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
PPO,technical_signal,experimental,,pandas_numpy;polars,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
PPO_hist,technical_signal,experimental,,pandas_numpy;polars,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
PPO_signal,technical_signal,experimental,,pandas_numpy;polars,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
PSAR,technical_signal,experimental,,pandas_numpy;polars,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
PVO,technical_signal,experimental,,pandas_numpy;polars,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
PVO_hist,technical_signal,experimental,,pandas_numpy;polars,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
PVO_signal,technical_signal,experimental,,pandas_numpy;polars,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
RSI_WILDER,technical_signal,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
Supertrend,technical_signal,experimental,,pandas_numpy;polars,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
SupertrendDirection,technical_signal,experimental,,pandas_numpy;polars,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
TEMA,technical_signal,experimental,,pandas_numpy;polars,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
TSI,technical_signal,experimental,,pandas_numpy;polars,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
TSI_signal,technical_signal,experimental,,pandas_numpy;polars,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
UltimateOscillator,technical_signal,experimental,,pandas_numpy;polars;sql,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
VortexMinus,technical_signal,experimental,,pandas_numpy;polars;sql,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
VortexPlus,technical_signal,experimental,,pandas_numpy;polars;sql,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
a_share_cap_ratio,valuation,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
abnormal_turnover,price_volume_extension,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
abnormal_volume,price_volume_extension,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
abs,math,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
abs_return_volume_corr,price_volume_extension,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
acos,math,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
acos_bounded,math,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
add,elementwise_math,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
adv,price_volume_extension,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
altman_z_score,fundamental_period,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
amihud_illiquidity,price_volume_extension,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
and_,elementwise_math,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
arg,,experimental,,pandas_numpy,False,,,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
ashare_days_since_limit_down,ashare,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
ashare_days_since_limit_up,ashare,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
ashare_failed_limit_count,ashare,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
ashare_limit_asymmetry,ashare,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
ashare_limit_distance,ashare,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
ashare_limit_down_streak,ashare,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
ashare_limit_down_touch,ashare,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
ashare_limit_down_volume_ratio,ashare,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
ashare_limit_event_density,ashare,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
ashare_limit_failed,ashare,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
ashare_limit_one_price,ashare,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
ashare_limit_open_down_streak,ashare,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
ashare_limit_open_failed,ashare,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
ashare_limit_open_up_streak,ashare,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
ashare_limit_touch_count,ashare,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
ashare_limit_up_streak,ashare,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
ashare_limit_up_touch,ashare,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
ashare_limit_up_volume_ratio,ashare,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
ashare_one_price_limit_streak,ashare,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
ashare_open_at_upper_limit,ashare,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
ashare_suspension_episode_length,ashare,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
asin,math,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
asin_bounded,math,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
atan,math,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
atan2,math,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
average_turnover,price_volume_extension,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
baseline_scaled_wasserstein_distance,intraday_microstructure,experimental,,pandas_numpy;polars,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
benchmark_excess_return,ashare,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
benchmark_relative_price,ashare,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
bollinger_pct_b,technical_signal,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
bollinger_width,technical_signal,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
book_to_price,ashare,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
bounded_nvi,price_volume_extension,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
bounded_pvi,price_volume_extension,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
calendar_day_diff,event,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
candle_abs_body,candle_geometry,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
candle_body,candle_geometry,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
candle_body_percentile,candle_pattern,experimental,,pandas_numpy;polars;sql,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
candle_body_position,candle_pattern,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
candle_body_ratio,candle_geometry,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
candle_body_zscore,candle_pattern,experimental,,pandas_numpy;polars;sql,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
candle_close_location,candle_geometry,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
candle_close_strength,candle_pattern,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
candle_direction,candle_geometry,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
candle_gap,candle_geometry,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
candle_gap_atr,candle_pattern,experimental,,pandas_numpy;polars;sql,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
candle_gap_pct,candle_geometry,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
candle_inside_ratio,candle_pattern,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
candle_lower_shadow,candle_geometry,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
candle_lower_shadow_ratio,candle_geometry,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
candle_lower_shadow_zscore,candle_pattern,experimental,,pandas_numpy;polars;sql,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
candle_overlap_ratio,candle_pattern,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
candle_range,candle_geometry,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
candle_range_atr,candle_geometry,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
candle_range_percentile,candle_pattern,experimental,,pandas_numpy;polars;sql,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
candle_range_zscore,candle_pattern,experimental,,pandas_numpy;polars;sql,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
candle_rejection_lower,candle_pattern,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
candle_rejection_upper,candle_pattern,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
candle_upper_shadow,candle_geometry,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
candle_upper_shadow_ratio,candle_geometry,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
candle_upper_shadow_zscore,candle_pattern,experimental,,pandas_numpy;polars;sql,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
candlestick_pattern,candle_pattern,experimental,,pandas_numpy;polars,False,False,False,True,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED
capital_change_age,valuation,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
capital_change_magnitude,valuation,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
cash_flow_lifecycle_stage,fundamental_period,experimental,,pandas_numpy;polars,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
cbrt,math,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
cdl_dark_cloud_cover,candle_pattern,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
cdl_doji,candle_pattern,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
cdl_dragonfly_doji,candle_pattern,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
cdl_engulfing,candle_pattern,experimental,,pandas_numpy;polars;sql,False,False,False,False,UNCERTIFIED_SEMANTIC_GOLDEN|SOURCE_PIT_UNCERTIFIED|NOT_PRODUCTION_CERTIFIED|DEAD_OR_UNPROVEN_SEARCHABLE_PARAMETER
