canonical,model_like,execution_class,lane,legacy_local_predictive
ts_delay_intrinsic_dimension,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_delta,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_detrended_level_spectral_entropy,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_dfa_hurst,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_distance_corr,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_distance_correlation_partial_proxy,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_distance_cov,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_distance_to_high,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_distance_to_low,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_distance_to_resistance,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_distance_to_support,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_dmd_dominant_frequency,True,research_structural,EXPENSIVE_RESEARCH_CERTIFIED,False
ts_dmd_dominant_growth_rate,True,research_structural,EXPENSIVE_RESEARCH_CERTIFIED,False
ts_dmd_level_dominant_frequency,True,research_structural,EXPENSIVE_RESEARCH_CERTIFIED,False
ts_dmd_level_dominant_growth_rate,True,research_structural,EXPENSIVE_RESEARCH_CERTIFIED,False
ts_dmd_level_mode_concentration,True,research_structural,EXPENSIVE_RESEARCH_CERTIFIED,False
ts_dmd_mode_concentration,True,research_structural,EXPENSIVE_RESEARCH_CERTIFIED,False
ts_dmd_return_dominant_frequency,True,research_structural,EXPENSIVE_RESEARCH_CERTIFIED,False
ts_dmd_return_dominant_growth_rate,True,research_structural,EXPENSIVE_RESEARCH_CERTIFIED,False
ts_dmd_return_mode_concentration,True,research_structural,EXPENSIVE_RESEARCH_CERTIFIED,False
ts_dominant_cycle_period,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_downside_deviation,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_edge_effective_spread,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_effective_transfer_entropy,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_effective_turning_rate,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_ema,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_endpoint_deviation,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_energy_break_score,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_envelope_boundary_dwell,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_envelope_compression,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_envelope_pressure,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_event_spacing_cv,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_event_spacing_mean,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_evt_threshold_stability,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_ewm_corr,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_ewm_cov,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_ewm_std,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_ewm_var,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_expected_shortfall,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_expected_shortfall_asymmetry,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_expectile,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_expectile_beta,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_expectile_beta_spread,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_expectile_regression_coeff,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_expectile_regression_coeff_prior,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_expectile_regression_forecast_error,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_expectile_regression_resid,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_extrema_confirmation_rate,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_extrema_divergence_strength,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_extremal_dependence_decay,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_extremal_index,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_extreme_cluster_ratio,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_extremogram,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_feature_effective_rank,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_feature_mode_share,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_feature_pca_reconstruction_error,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_feature_subspace_rotation,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_ffill_limited,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_first_passage_bias,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_first_passage_conditional_time,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_first_passage_hit_probability,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_fisher_information_shift,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_forbidden_ordinal_pattern_excess,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_forbidden_ordinal_pattern_ratio,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_forbidden_ordinal_pattern_signed_excess,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_fractional_difference,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_fractional_difference_discarded_weight_mass,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_gap_fill_ratio,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_gap_reversion_ratio,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_gap_survival_duration,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_garch_next_vol_forecast,True,local_rolling_estimator,EXPENSIVE_CERTIFIED_ALPHA,False
ts_garch_persistence,True,local_rolling_estimator,EXPENSIVE_CERTIFIED_ALPHA,False
ts_garch_standardized_shock,True,local_rolling_estimator,EXPENSIVE_CERTIFIED_ALPHA,False
ts_garch_vol_surprise,True,local_rolling_estimator,EXPENSIVE_CERTIFIED_ALPHA,False
ts_generalized_hurst_exponent,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_generalized_hurst_spread_q1_q4,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_gjr_garch_vol_forecast,True,local_rolling_estimator,EXPENSIVE_CERTIFIED_ALPHA,False
ts_gjr_leverage,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_glr_mean_shift_score,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_glr_variance_shift_score,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_gpd_shape_pwm,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_hankel_effective_rank,True,local_rolling_estimator,EXPENSIVE_RESEARCH_CERTIFIED,False
ts_hankel_singular_gap,True,local_rolling_estimator,EXPENSIVE_RESEARCH_CERTIFIED,False
ts_har_from_return_forecast_error_z,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_har_from_return_next_vol,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_har_rv_forecast_error_z,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_har_rv_next_var_forecast,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_har_rv_next_vol_forecast,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_hartigan_dip,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_higuchi_fractal_dimension,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_hill_tail_index,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_hodges_lehmann_location,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_hsic,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_huber_regression_coeff,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_huber_regression_coeff_prior,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_huber_regression_forecast_error,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_huber_regression_forecast_error_z,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_huber_regression_in_sample_resid,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_huber_regression_predictive_resid,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_huber_regression_resid_z,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_hurst_dfa,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_hvg_assortativity,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_hvg_clustering_coefficient,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_hvg_degree_entropy,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_hvg_forward_backward_asymmetry,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_hvg_motif_entropy,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_hysteresis_age,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_hysteresis_state,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_impulse_return,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_impulse_strength,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_impulse_volume,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_industry_liquidity_beta,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_interval_exploration_efficiency,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_interval_nesting_depth,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_interval_occupancy_entropy,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_interval_occupancy_mode_distance,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_interval_overlap_connected_component_ratio,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_interval_union_coverage,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_joint_energy_shift,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_jump_bipower_proxy,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_kalman_beta,True,recursive_state_estimator,FAST_NATIVE_ALPHA,False
ts_kalman_beta_change,True,recursive_state_estimator,FAST_NATIVE_ALPHA,False
ts_kalman_beta_uncertainty,True,recursive_state_estimator,FAST_NATIVE_ALPHA,False
ts_kalman_innovation_z,True,recursive_state_estimator,FAST_NATIVE_ALPHA,False
ts_kalman_level,True,recursive_state_estimator,FAST_NATIVE_ALPHA,False
ts_kalman_trend,True,recursive_state_estimator,FAST_NATIVE_ALPHA,False
ts_kernel_granger_score,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_km_diffusion_gradient,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_km_equilibrium_distance,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_km_quasipotential_depth,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_kramers_moyal_diffusion,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_kramers_moyal_drift,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_kramers_moyal_local_stability,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_ks_shift,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_kurt,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_l_kurtosis,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_l_skewness,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_lag_of_peak_corr,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_lagged_mutual_information,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_last_if,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_last_pivot_high,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_last_pivot_low,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_lempel_ziv_complexity,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_level_shift_score,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_leverage_effect,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_line_convergence,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_line_parallelism,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_lo_mackinlay_vr,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_lo_mackinlay_z,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_local_lyapunov_exponent,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_location_shift,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_log_return,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_lower_partial_moment,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_lower_tail_coexceedance_probability,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_lz_complexity,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_mad,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_market_liquidity_beta,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_markov_committor,True,recursive_state_estimator,STATE_CONDITION_EVENT,False
ts_markov_entropy_production,True,recursive_state_estimator,STATE_CONDITION_EVENT,False
ts_markov_mean_first_passage_time,True,recursive_state_estimator,STATE_CONDITION_EVENT,False
ts_markov_persistence,True,recursive_state_estimator,STATE_CONDITION_EVENT,False
ts_markov_spectral_gap,True,recursive_state_estimator,STATE_CONDITION_EVENT,False
ts_markov_state_entropy,True,recursive_state_estimator,STATE_CONDITION_EVENT,False
ts_markov_stationary_surprisal,True,recursive_state_estimator,STATE_CONDITION_EVENT,False
ts_markov_transition_surprisal,True,recursive_state_estimator,STATE_CONDITION_EVENT,False
ts_mass_concentration,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_matrix_profile_discord_score,True,local_rolling_estimator,EXPENSIVE_RESEARCH_CERTIFIED,False
ts_matrix_profile_motif_age,True,local_rolling_estimator,EXPENSIVE_RESEARCH_CERTIFIED,False
ts_matrix_profile_motif_frequency,True,local_rolling_estimator,EXPENSIVE_RESEARCH_CERTIFIED,False
ts_matrix_profile_neighbor_dispersion,True,local_rolling_estimator,EXPENSIVE_RESEARCH_CERTIFIED,False
ts_matrix_profile_novelty,True,local_rolling_estimator,EXPENSIVE_RESEARCH_CERTIFIED,False
ts_max,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_max_buildup,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_max_chord_excursion,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_max_drawdown,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_max_drawdown_activity_cost,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_max_if,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_mean,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_mean_abs_deviation,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_mean_excess_slope,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_mean_if,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_mean_reversion_half_life,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_mean_reversion_ou_approx_half_life,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_median,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_median_abs_deviation,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_min,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_min_if,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_mmd_rbf_shift,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_modwt_band_corr,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_moment,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_monotonicity,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_motif_recurrence_count,True,research_structural,EXPENSIVE_RESEARCH_CERTIFIED,False
ts_multi_regression_adjusted_r2_prior,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_multi_regression_coeff,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_multi_regression_coeff_prior,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_multi_regression_coeff_stability,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_multi_regression_forecast_error,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_multi_regression_forecast_error_z,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_multi_regression_r2,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_multi_regression_r2_prior,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_multi_regression_resid,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_multi_regression_resid_z,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_multifractal_asymmetry,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_multifractal_curvature,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_multifractal_spectrum_width,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_multiscale_entropy_slope,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_multiscale_permutation_entropy_slope,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_multiscale_trend_consensus,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_multiscale_trend_curvature,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_multiscale_trend_dispersion,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_mutual_information,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_nearest_structural_level_distance,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_negative_ratio,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_new_high,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_new_low,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_nth_pivot_high,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_nth_pivot_high_age,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_nth_pivot_low,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_nth_pivot_low_age,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_nth_value,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_opening_mispricing_score,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_ordinal_irreversibility,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_overnight_intraday_cov,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_overnight_intraday_sign_agreement,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_overnight_intraday_spread,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_partial_corr,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_pastor_stambaugh_liquidity_gamma,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_path_efficiency,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_path_leadlag_area,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_path_signature_area,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_path_signature_depth2_norm,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_pattern_symmetry,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_pct,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_permutation_entropy,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_permutation_transition_entropy,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_persistence_birth_dispersion,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_persistence_diagram_shift,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_persistence_entropy_h0,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_persistence_entropy_h1,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_pettitt_change_score,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_pickands_tail_index,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_pivot_high_age,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_pivot_high_count,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_pivot_high_spacing,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_pivot_low_age,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_pivot_low_count,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_pivot_low_spacing,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_poly2_coeff,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_poly2_forecast_error,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_poly2_forecast_error_z,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_poly2_prior_coeff,False,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_poly2_resid,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_positive_ratio,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_prev_high,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_prev_low,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_price_delay,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_product,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_pseudocount_sample_entropy,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_qn_scale,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_quantile,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_quantile_beta_spread,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_quantile_beta_spread_prior,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_quantile_crossing_spectral_concentration,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_quantile_if,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_quantile_kurtosis,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_quantile_range,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_quantile_regression_beta,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_quantile_regression_coeff,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_quantile_regression_coeff_prior,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_quantile_regression_resid,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_quantile_regression_slope,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_quantile_skew,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_quantile_transport_curvature,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_quantile_transport_slope,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_quantilogram,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_range_expansion,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_rank,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_rank_if,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_ratio,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_realized_quarticity,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_recovery_fraction,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_recurrence_determinism,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_recurrence_diagonal_entropy,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_recurrence_divergence,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_recurrence_laminarity,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_recurrence_longest_vertical_length,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_recurrence_mean_diagonal_length,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_recurrence_rate,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_recurrence_trapping_time,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_regime_duration,True,local_rolling_estimator,STATE_CONDITION_EVENT,False
ts_regression_forecast_error,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_regression_forecast_error_z,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_regression_in_sample_resid,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_regression_intercept,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_regression_r2,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_regression_resid,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_regression_resid_if,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_regression_resid_mean,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_regression_slope,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_regression_tstat,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_residualized_hsic,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_resistance_break,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_resistance_fit_r2,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_resistance_level,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_resistance_log_slope,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_resistance_slope,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_response_slope_asymmetry,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_return_spectral_entropy,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_ridge_regression_coeff,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_ridge_regression_coeff_prior,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_ridge_regression_forecast_error,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_ridge_regression_forecast_error_z,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_ridge_regression_in_sample_resid,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_ridge_regression_predictive_resid,True,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_ridge_regression_resid_z,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_robust_zscore_inclusive,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
