canonical,family,true_model_type,semantic_role,surface,lane,timing_kind,explicit_timing,feature_inputs,label_input,label_horizon,stateful,checkpointable,missing_policy,window_semantics,min_history,min_effective_obs,input_units,output_unit,parameter_domain_certified,oracle_required,oracle_pass,causality_pass,future_poison_pass,label_poison_pass,missing_gap_pass,unit_contract_pass,backend_parity_pass,batch_single_parity_pass,optimized_reference_parity_pass,performance_lane,default_searchable,final_direct_use_ready,failure_reasons,evidence_sha
ts_markov_transition_surprisal,state,state,,daily,STATE_CONDITION_EVENT,self_fit_descriptive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_matrix_profile_discord_score,rqa,rqa,,extended,EXPENSIVE_CERTIFIED_ALPHA,prior_reference_current_query,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,expensive,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_matrix_profile_motif_age,rqa,rqa,,daily,EXPENSIVE_CERTIFIED_ALPHA,prior_reference_current_query,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,expensive,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_matrix_profile_motif_frequency,rqa,rqa,,extended,EXPENSIVE_CERTIFIED_ALPHA,prior_reference_current_query,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,expensive,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_matrix_profile_neighbor_dispersion,rqa,rqa,,extended,EXPENSIVE_CERTIFIED_ALPHA,prior_reference_current_query,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,expensive,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_matrix_profile_novelty,rqa,rqa,,daily,EXPENSIVE_CERTIFIED_ALPHA,prior_reference_current_query,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,expensive,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_mean_reversion_half_life,ar,ar,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_mean_reversion_ou_approx_half_life,ar,ar,,extended,DIAGNOSTIC_RESEARCH,self_fit_descriptive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_motif_recurrence_count,rqa,rqa,,extended,EXPENSIVE_CERTIFIED_ALPHA,prior_reference_current_query,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,expensive,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_multi_regression_adjusted_r2_prior,regression,regression,,daily,FAST_NATIVE_ALPHA,prior_fit_predictive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,fast,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_multi_regression_coeff,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_multi_regression_coeff_prior,regression,regression,,daily,FAST_NATIVE_ALPHA,prior_fit_predictive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,fast,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_multi_regression_coeff_stability,regression,regression,,daily,FAST_NATIVE_ALPHA,prior_fit_predictive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,fast,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_multi_regression_forecast_error,regression,regression,,daily,FAST_NATIVE_ALPHA,prior_fit_predictive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,fast,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_multi_regression_forecast_error_z,regression,regression,,daily,FAST_NATIVE_ALPHA,prior_fit_predictive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,fast,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_multi_regression_r2,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_multi_regression_r2_prior,regression,regression,,daily,FAST_NATIVE_ALPHA,prior_fit_predictive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,fast,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_multi_regression_resid,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_multi_regression_resid_z,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_multiscale_entropy_slope,entropy,statistical_estimator,,extended,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_multiscale_permutation_entropy_slope,entropy,statistical_estimator,,extended,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_ordinal_irreversibility,generic,statistical_estimator,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_partial_corr,generic,statistical_estimator,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_path_leadlag_area,generic,statistical_estimator,,extended,DIAGNOSTIC_RESEARCH,self_fit_descriptive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_path_signature_area,generic,statistical_estimator,,extended,DIAGNOSTIC_RESEARCH,self_fit_descriptive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_path_signature_depth2_norm,generic,statistical_estimator,,extended,DIAGNOSTIC_RESEARCH,self_fit_descriptive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_poly2_forecast_error,generic,statistical_estimator,,extended,FAST_NATIVE_ALPHA,prior_fit_predictive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,fast,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_poly2_forecast_error_z,generic,statistical_estimator,,extended,FAST_NATIVE_ALPHA,prior_fit_predictive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,fast,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_pseudocount_sample_entropy,entropy,statistical_estimator,,extended,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_quantile,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_quantile_beta_spread,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_quantile_beta_spread_prior,regression,regression,,extended,FAST_NATIVE_ALPHA,prior_fit_predictive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,fast,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_quantile_crossing_spectral_concentration,regression,regression,,extended,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_quantile_if,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_quantile_kurtosis,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_quantile_range,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_quantile_regression_beta,regression,regression,,research,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_quantile_regression_coeff,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_quantile_regression_coeff_prior,regression,regression,,extended,FAST_NATIVE_ALPHA,prior_fit_predictive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,fast,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_quantile_regression_resid,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_quantile_regression_slope,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_quantile_skew,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_quantile_transport_curvature,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_quantile_transport_slope,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_recurrence_determinism,rqa,rqa,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_recurrence_diagonal_entropy,rqa,rqa,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_recurrence_divergence,rqa,rqa,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_recurrence_laminarity,rqa,rqa,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_recurrence_longest_vertical_length,rqa,rqa,,extended,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_recurrence_mean_diagonal_length,rqa,rqa,,extended,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_recurrence_rate,rqa,rqa,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_recurrence_trapping_time,rqa,rqa,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_regime_duration,state,state,,extended,STATE_CONDITION_EVENT,self_fit_descriptive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_regression_forecast_error,regression,regression,,daily,FAST_NATIVE_ALPHA,prior_fit_predictive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,fast,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_regression_forecast_error_z,regression,regression,,daily,FAST_NATIVE_ALPHA,prior_fit_predictive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,fast,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_regression_in_sample_resid,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_regression_intercept,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_regression_r2,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_regression_resid,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_regression_resid_if,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_regression_resid_mean,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_regression_slope,regression,regression,,daily,FAST_NATIVE_ALPHA,self_fit_descriptive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,fast,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_regression_tstat,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_residualized_hsic,kernel,kernel,,extended,DIAGNOSTIC_RESEARCH,prior_fit_predictive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_return_spectral_entropy,entropy,statistical_estimator,,extended,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_ridge_regression_coeff,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_ridge_regression_coeff_prior,regression,regression,,daily,FAST_NATIVE_ALPHA,prior_fit_predictive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,fast,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_ridge_regression_forecast_error,regression,regression,,daily,FAST_NATIVE_ALPHA,prior_fit_predictive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,fast,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_ridge_regression_forecast_error_z,regression,regression,,daily,FAST_NATIVE_ALPHA,prior_fit_predictive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,fast,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_ridge_regression_in_sample_resid,regression,regression,,extended,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_ridge_regression_predictive_resid,regression,regression,,extended,FAST_NATIVE_ALPHA,prior_fit_predictive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,fast,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_ridge_regression_resid_z,regression,regression,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_rqa_determinism_fixed_rr,rqa,rqa,,extended,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_rqa_laminarity_fixed_rr,rqa,rqa,,extended,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_run_concentration,generic,statistical_estimator,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_run_efficiency,generic,statistical_estimator,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_run_strength,generic,statistical_estimator,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_sign_cluster_index,generic,statistical_estimator,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_sign_persistence,generic,statistical_estimator,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_signature_mahalanobis_anomaly,generic,statistical_estimator,,extended,EXPENSIVE_CERTIFIED_ALPHA,prior_reference_current_query,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,expensive,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_spectral_centroid,spectral,statistical_estimator,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_spectral_entropy,entropy,statistical_estimator,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_spectral_flatness,spectral,statistical_estimator,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_spectral_low_frequency_ratio,spectral,statistical_estimator,,extended,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_spectral_peak_concentration,spectral,statistical_estimator,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_spectral_quality_factor,spectral,statistical_estimator,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_ssa_prior_reconstruction_error,dmd,dmd,,extended,FAST_NATIVE_ALPHA,prior_fit_predictive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,fast,true,False,no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_ssa_reconstruction_residual,dmd,dmd,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,True,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_state_age_percentile,state,state,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_state_density,state,state,,daily,DIAGNOSTIC_RESEARCH,prior_reference_current_query,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_state_entry_strength,state,state,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_state_exit_hazard,state,state,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_state_integral,state,state,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_state_residual_life,state,state,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_time_slope,generic,statistical_estimator,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_transfer_entropy,entropy,statistical_estimator,,extended,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_transfer_entropy_peak_excess,entropy,statistical_estimator,,extended,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_transfer_entropy_peak_lag,entropy,statistical_estimator,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
ts_transfer_entropy_peak_strength,entropy,statistical_estimator,,daily,DIAGNOSTIC_RESEARCH,self_fit_descriptive,False,,,,False,False,,,,,,,False,family_oracle,,,,,,,,,,,false,False,no_explicit_timing|not_production_lane|no_parameter_domain_point,6fd715953558da50d976951e9e7cc3c19f3dca36
