date,strategy_nav,benchmark_nav,excess_nav,strategy_ret,benchmark_ret
2022-06-10,3.91831359,1.56612786,2.50191168,0.01322796,0.00320477
2022-06-13,3.93604986,1.57466106,2.49961719,0.0045265,0.0054486
2022-06-14,3.87712134,1.56063777,2.48431854,-0.01497149,-0.00890559
2022-06-15,3.92959863,1.61165936,2.4382315,0.01353512,0.03269279
2022-06-16,3.97475086,1.6120024,2.46572267,0.01149029,0.00021285
2022-06-17,4.01047986,1.60597568,2.49722328,0.00898899,-0.00373865
2022-06-20,4.05192085,1.62316112,2.49631462,0.01033317,0.01070093
2022-06-21,4.01839924,1.61884256,2.48226685,-0.00827302,-0.00266059
2022-06-22,4.02441103,1.60601602,2.50583493,0.00149607,-0.00792328
2022-06-23,4.01008738,1.60635807,2.49638449,-0.00355919,0.00021298
2022-06-24,4.07313034,1.63236075,2.49523909,0.01572109,0.01618735
2022-06-27,4.1373927,1.65576307,2.49878305,0.01577714,0.01433649
2022-06-28,4.15463309,1.66621183,2.49346032,0.00416697,0.00631054
2022-06-29,4.13381112,1.67617394,2.46621847,-0.00501175,0.00597889
2022-06-30,4.16514858,1.67464499,2.48718301,0.00758077,-0.00091216
2022-07-01,4.22776929,1.67353176,2.52625579,0.01503445,-0.00066476
2022-07-04,4.27614776,1.67333983,2.55545687,0.01144303,-0.00011468
2022-07-05,4.25235985,1.67599126,2.53722078,-0.00556293,0.00158451
2022-07-06,4.23009832,1.66023324,2.547894,-0.0052351,-0.00940221
2022-07-07,4.24916986,1.66060731,2.55880475,0.00450853,0.00022531
2022-07-08,4.24252302,1.66961408,2.54102015,-0.00156427,0.00542378
2022-07-11,4.13160222,1.6276561,2.5383754,-0.02614501,-0.02513035
2022-07-12,4.08931586,1.62152465,2.52189559,-0.01023486,-0.00376705
2022-07-13,4.07814781,1.61018956,2.53271286,-0.00273103,-0.00699039
2022-07-14,4.1674356,1.61894261,2.5741713,0.0218942,0.00543604
2022-07-15,4.19826824,1.6154547,2.5988152,0.00739847,-0.00215443
2022-07-18,4.15314934,1.60913492,2.58098267,-0.01074703,-0.00391208
2022-07-19,4.17454571,1.62536475,2.5683747,0.00515184,0.01008606
2022-07-20,4.23798047,1.63917067,2.58544185,0.01519561,0.00849404
2022-07-21,4.24290686,1.6353364,2.59451624,0.00116244,-0.00233915
2022-07-22,4.17877871,1.62012988,2.57928624,-0.0151142,-0.00929871
2022-07-25,4.17133836,1.60764115,2.59469494,-0.00178051,-0.00770847
2022-07-26,4.19106826,1.61518272,2.59479513,0.00472987,0.00469108
2022-07-27,4.20694711,1.61741897,2.60102495,0.00378873,0.00138452
2022-07-28,4.22417926,1.63292694,2.58687584,0.00409612,0.0095881
2022-07-29,4.19730316,1.61782525,2.59441071,-0.00636244,-0.00924824
2022-08-01,4.24790538,1.61238795,2.634543,0.01205589,-0.00336087
2022-08-02,4.20600582,1.58519479,2.65330534,-0.00986358,-0.01686514
2022-08-03,4.2053079,1.59106836,2.64307178,-0.00016594,0.00370527
2022-08-04,4.1323456,1.58223415,2.61171559,-0.01735005,-0.00555238
2022-08-05,4.18100565,1.60708844,2.60160271,0.01177541,0.01570835
2022-08-08,4.26525243,1.62628833,2.6226914,0.02014989,0.011947
2022-08-09,4.30126903,1.62892437,2.64055785,0.00844419,0.00162089
2022-08-10,4.35039318,1.62971034,2.66942724,0.01142085,0.00048251
2022-08-11,4.35044305,1.64574489,2.64344922,1.146e-05,0.0098389
2022-08-12,4.35068215,1.65703027,2.62559003,5.496e-05,0.00685731
2022-08-15,4.34838975,1.65242724,2.63151663,-0.00052691,-0.00277788
2022-08-16,4.34403669,1.64871509,2.63480132,-0.00100107,-0.00224648
2022-08-17,4.34415994,1.65094575,2.63131599,2.837e-05,0.00135297
2022-08-18,4.35167274,1.65075237,2.63617537,0.0017294,-0.00011713
2022-08-19,4.31137438,1.64471673,2.62134769,-0.00926043,-0.0036563
2022-08-22,4.30226471,1.64060807,2.62235983,-0.00211294,-0.00249809
2022-08-23,4.31636975,1.64112491,2.63012872,0.00327852,0.00031503
2022-08-24,4.24584103,1.61913297,2.62229299,-0.01633982,-0.01340053
2022-08-25,4.18327564,1.60144557,2.61218722,-0.01473569,-0.01092399
2022-08-26,4.22474927,1.61434975,2.6169975,0.00991415,0.00805784
2022-08-29,4.22246266,1.59586873,2.64587091,-0.00054124,-0.01144796
2022-08-30,4.25804408,1.60313165,2.65607886,0.0084267,0.00455107
2022-08-31,4.21962611,1.59096644,2.6522408,-0.00902245,-0.0075884
2022-09-01,4.19390917,1.58547832,2.64520121,-0.0060946,-0.00344955
2022-09-02,4.17120179,1.57548532,2.64756626,-0.00541437,-0.00630283
2022-09-05,4.21919933,1.57244594,2.68320788,0.01150689,-0.00192917
2022-09-06,4.29109755,1.59113486,2.69687859,0.01704073,0.01188526
2022-09-07,4.35625331,1.60535708,2.71357281,0.01518394,0.00893841
2022-09-08,4.36821649,1.60314911,2.72477242,0.00274621,-0.00137537
2022-09-09,4.35071873,1.60874508,2.70441773,-0.0040057,0.00349061
2022-09-13,4.37988413,1.62104683,2.70188624,0.00670358,0.0076468
2022-09-14,4.32485411,1.59990905,2.70318748,-0.01256426,-0.01303959
2022-09-15,4.24098786,1.58321272,2.67872271,-0.01939169,-0.0104358
2022-09-16,4.1825835,1.55101345,2.69667778,-0.01377141,-0.02033793
2022-09-19,4.12089353,1.52807076,2.69679497,-0.01474925,-0.01479206
2022-09-20,4.10743762,1.53303535,2.67928435,-0.00326529,0.00324893
2022-09-21,4.08110451,1.52317441,2.67934157,-0.00641108,-0.0064323
2022-09-22,4.07399923,1.52360883,2.67391415,-0.00174102,0.00028521
2022-09-23,4.04376509,1.50993537,2.67810475,-0.00742124,-0.00897439
2022-09-26,4.05261825,1.49499119,2.71079742,0.00218933,-0.00989724
2022-09-27,4.12291425,1.49354659,2.76048587,0.01734582,-0.00096629
2022-09-28,4.11508039,1.48544875,2.77026076,-0.00190008,-0.00542188
2022-09-29,4.14054934,1.47950051,2.79861298,0.00618917,-0.00400434
2022-09-30,4.0908397,1.46772185,2.78720365,-0.01200557,-0.00796124
2022-10-10,3.9549938,1.44202445,2.74266765,-0.03320734,-0.01750836
2022-10-11,3.89748571,1.42695528,2.73132995,-0.01454063,-0.01045001
2022-10-12,3.92583006,1.43486793,2.73602189,0.00727247,0.00554512
2022-10-13,4.08816533,1.46651542,2.78767293,0.04135056,0.02205603
2022-10-14,4.15114248,1.49041704,2.7852221,0.01540475,0.01629824
2022-10-17,4.19833655,1.49928895,2.80021843,0.01136894,0.00595264
2022-10-18,4.23136272,1.50546769,2.81066327,0.00786649,0.00412111
2022-10-19,4.1916893,1.49505017,2.80371146,-0.00937604,-0.00691979
2022-10-20,4.21464425,1.48524255,2.83768078,0.0054763,-0.00656006
2022-10-21,4.23017375,1.48497449,2.8486508,0.00368465,-0.00018049
2022-10-24,4.31441755,1.47426703,2.92648311,0.01991497,-0.00721053
2022-10-25,4.26858244,1.4487901,2.9463084,-0.01062371,-0.01728108
2022-10-26,4.34251882,1.47263935,2.94879994,0.01732106,0.01646149
2022-10-27,4.36996994,1.48344353,2.94582831,0.00632147,0.00733661
2022-10-28,4.39562587,1.45422962,3.02264911,0.00587096,-0.01969331
2022-10-31,4.39894926,1.43091617,3.07421871,0.00075607,-0.01603148
2022-11-01,4.3980764,1.45265786,3.02760651,-0.00019843,0.01519424
2022-11-02,4.46107,1.48979191,2.9944249,0.01432299,0.02556283
2022-11-03,4.5106144,1.48901056,3.02926958,0.01110595,-0.00052447
2022-11-04,4.58549065,1.52097188,3.01484249,0.01660001,0.0214648
2022-11-07,4.60900798,1.53760029,2.99753324,0.00512864,0.01093275
2022-11-08,4.59120745,1.53154498,2.99776208,-0.00386212,-0.00393816
2022-11-09,4.58019039,1.52897856,2.99558837,-0.0023996,-0.00167571
2022-11-10,4.50070276,1.50979103,2.9810104,-0.01735465,-0.01254925
2022-11-11,4.55714787,1.54470309,2.95017721,0.0125414,0.02312377
2022-11-14,4.50241022,1.5462424,2.91183984,-0.01201138,0.00099651
2022-11-15,4.55557933,1.56063389,2.91905703,0.01180903,0.0093074
2022-11-16,4.59227016,1.56969508,2.92558104,0.00805404,0.0058061
2022-11-17,4.53582383,1.55180072,2.92294221,-0.0122916,-0.0113999
2022-11-18,4.5695022,1.56011904,2.92894459,0.00742497,0.00536043
2022-11-21,4.48904655,1.53397401,2.9264163,-0.01760709,-0.01675835
2022-11-22,4.52893574,1.54081243,2.93931671,0.00888589,0.00445798
2022-11-23,4.50337242,1.53217081,2.93921043,-0.00564444,-0.00560849
2022-11-24,4.50194266,1.53355707,2.93562121,-0.00031749,0.00090477
2022-11-25,4.53427267,1.53052367,2.96256291,0.00718135,-0.00197801
2022-11-28,4.47649248,1.50590461,2.97262684,-0.01274299,-0.01608538
2022-11-29,4.55605213,1.53981864,2.95882387,0.01777277,0.0225207
2022-11-30,4.61118766,1.55218111,2.9707794,0.0121016,0.00802853
2022-12-01,4.70737347,1.57447648,2.98980234,0.02085923,0.0143639
2022-12-02,4.68482448,1.56099235,3.00118351,-0.00479014,-0.0085642
2022-12-05,4.74678928,1.57586329,3.01218342,0.01322671,0.0095266
2022-12-06,4.718649,1.58540136,2.97631194,-0.00592828,0.0060526
2022-12-07,4.69166719,1.58202014,2.96561787,-0.00571812,-0.00213272
2022-12-08,4.64732538,1.57439806,2.95181091,-0.00945118,-0.00481794
2022-12-09,4.61987343,1.57573027,2.93189356,-0.00590704,0.00084617
2022-12-12,4.60421192,1.57220237,2.92851099,-0.00339003,-0.0022389
2022-12-13,4.59856631,1.56510589,2.93818222,-0.00122618,-0.00451372
2022-12-14,4.57667721,1.56680225,2.92103054,-0.00475998,0.00108386
2022-12-15,4.56389816,1.56235873,2.92115893,-0.00279221,-0.00283604
2022-12-16,4.54045382,1.55344504,2.92282875,-0.00513691,-0.00570528
2022-12-19,4.48653085,1.53887593,2.91545977,-0.01187612,-0.00937858
2022-12-20,4.39239784,1.51353415,2.90208043,-0.02098125,-0.01646772
2022-12-21,4.39669819,1.50710023,2.91732301,0.00097904,-0.00425092
2022-12-22,4.43334824,1.50626085,2.94328052,0.00833581,-0.00055695
2022-12-23,4.4375541,1.49265199,2.97293282,0.00094869,-0.00903486
2022-12-26,4.43798906,1.50379369,2.95119542,9.802e-05,0.00746437
2022-12-27,4.48136071,1.5188529,2.95049028,0.00977282,0.01001414
2022-12-28,4.46793636,1.51348859,2.95207799,-0.0029956,-0.00353181
2022-12-29,4.46020875,1.5097088,2.95435038,-0.00172957,-0.00249741
2022-12-30,4.49695328,1.51400738,2.97023208,0.0082383,0.00284729
2023-01-03,4.53492998,1.51910977,2.98525497,0.00844498,0.00337012
2023-01-04,4.59277865,1.53072511,3.00039414,0.01275624,0.00764615
2023-01-05,4.66621227,1.54744233,3.01543533,0.01598893,0.01092111
2023-01-06,4.63895775,1.55505256,2.98315174,-0.00584082,0.00491794
2023-01-09,4.6725039,1.56843043,2.9790954,0.0072314,0.00860284
2023-01-10,4.672747,1.57148624,2.97345716,5.203e-05,0.00194832
2023-01-11,4.64976244,1.57479897,2.952607,-0.00491885,0.00210802
2023-01-12,4.62991793,1.5708903,2.94732097,-0.00426785,-0.00248201
2023-01-13,4.64853248,1.5762652,2.94908019,0.00402049,0.00342157
2023-01-16,4.72827889,1.60435687,2.94714908,0.01715518,0.01782166
2023-01-17,4.70971999,1.6065326,2.93160561,-0.00392508,0.00135614
2023-01-18,4.73712028,1.6134069,2.93609769,0.00581782,0.00427897
2023-01-19,4.78926037,1.61739694,2.96109153,0.01100671,0.00247305
2023-01-20,4.88732969,1.63743304,2.98475087,0.02047692,0.01238787
2023-01-30,4.90535568,1.65956044,2.95581623,0.00368831,0.01351347
2023-01-31,4.84135369,1.6464583,2.94046542,-0.01304737,-0.00789495
2023-02-01,4.87769246,1.65793266,2.94203293,0.00750591,0.00696912
2023-02-02,4.92034302,1.67308068,2.94088808,0.008744,0.00913669
2023-02-03,4.8710449,1.65531494,2.94266958,-0.01001924,-0.01061858
2023-02-06,4.83701197,1.6474278,2.93609953,-0.00698678,-0.00476474
2023-02-07,4.85896092,1.65352597,2.93854527,0.00453771,0.00370163
2023-02-08,4.8405045,1.65237057,2.92943034,-0.00379843,-0.00069875
2023-02-09,4.85558401,1.66072275,2.92377762,0.00311528,0.00505466
2023-02-10,4.87584024,1.66757494,2.92391072,0.00417174,0.00412603
2023-02-13,4.87979303,1.67279493,2.91714959,0.00081069,0.00313028
2023-02-14,4.94071678,1.68149974,2.93827983,0.0124849,0.00520376
2023-02-15,4.95754039,1.6812324,2.94875377,0.00340509,-0.00015899
2023-02-16,4.93621114,1.67966042,2.93881493,-0.00430239,-0.00093502
2023-02-17,4.91178524,1.64917312,2.97833209,-0.00494831,-0.01815087
2023-02-20,5.02992814,1.65671018,3.03609418,0.02405294,0.0045702
2023-02-21,5.14735185,1.68248646,3.05937193,0.02334501,0.01555872
2023-02-22,5.1089215,1.67601924,3.04824753,-0.00746604,-0.00384385
2023-02-23,5.09820497,1.6729581,3.0474194,-0.00209761,-0.00182643
2023-02-24,5.08749122,1.66247969,3.06018247,-0.00210147,-0.0062634
2023-02-27,5.05045578,1.65250267,3.05624668,-0.00727971,-0.00600129
2023-02-28,5.03343398,1.65329968,3.04447768,-0.00337035,0.00048231
2023-03-01,5.12575369,1.67547604,3.059282,0.0183413,0.01341339
2023-03-02,5.2051307,1.68520954,3.08871424,0.01548592,0.00580939
2023-03-03,5.18551135,1.68500256,3.07745012,-0.00376923,-0.00012282
2023-03-06,5.13744949,1.68025986,3.05753272,-0.00926849,-0.00281466
2023-03-07,5.11058547,1.67119232,3.05804748,-0.00522906,-0.00539651
2023-03-08,5.04187159,1.6488351,3.05783859,-0.0134454,-0.01337801
2023-03-09,5.05028049,1.6529659,3.05528413,0.00166781,0.00250529
2023-03-10,4.99108827,1.6340055,3.0545113,-0.01172058,-0.01147053
2023-03-13,5.01044996,1.63601777,3.06258896,0.00387925,0.00123149
2023-03-14,5.00755758,1.63554016,3.06171484,-0.00057727,-0.00029193
2023-03-15,5.01067139,1.64392591,3.04799101,0.00062182,0.0051272
2023-03-16,4.92081681,1.62329142,3.03138226,-0.01793264,-0.01255196
2023-03-17,5.04509089,1.63418939,3.0872131,0.02525477,0.0067135
2023-03-20,5.12243072,1.63962517,3.1241474,0.01532972,0.00332629
2023-03-21,5.11821608,1.64330876,3.11457969,-0.00082278,0.0022466
2023-03-22,5.13407499,1.65976073,3.09326211,0.00309852,0.01001149
2023-03-23,5.2226656,1.67636363,3.11547299,0.01725542,0.01000319
2023-03-24,5.29329338,1.68937275,3.13328919,0.01352332,0.00776033
2023-03-27,5.27139742,1.69020566,3.11879053,-0.00413655,0.00049303
2023-03-28,5.23718423,1.68428196,3.10944625,-0.00649035,-0.00350472
2023-03-29,5.20832835,1.67680832,3.10609644,-0.00550981,-0.00443729
2023-03-30,5.24093419,1.67710924,3.12498082,0.00626033,0.00017946
2023-03-31,5.28446726,1.69324805,3.12090557,0.00830636,0.00962299
2023-04-03,5.36932144,1.72143872,3.1190895,0.01605728,0.01664887
2023-04-04,5.45285201,1.73583808,3.14133678,0.01555701,0.00836473
2023-04-06,5.50388678,1.74064294,3.16198496,0.00935928,0.00276803
2023-04-07,5.50458243,1.75264404,3.14073041,0.00012639,0.00689464
2023-04-10,5.54358226,1.74951709,3.16863568,0.00708498,-0.00178413
2023-04-11,5.50274753,1.74018696,3.16215881,-0.00736613,-0.00533297
2023-04-12,5.54984934,1.75219415,3.16737122,0.00855969,0.00689994
2023-04-13,5.51558854,1.74362053,3.16329641,-0.00617328,-0.00489308
2023-04-14,5.48816772,1.74237406,3.14982175,-0.00497151,-0.00071487
2023-04-17,5.59313478,1.7517909,3.19280959,0.01912607,0.0054046
2023-04-18,5.56519295,1.75814674,3.16537455,-0.00499574,0.0036282
2023-04-19,5.60172391,1.75634825,3.18941525,0.00656419,-0.00102294
2023-04-20,5.58077437,1.74474746,3.19861442,-0.00373984,-0.00660507
2023-04-21,5.52678827,1.72839252,3.19764648,-0.00967359,-0.00937381
2023-04-24,5.39220304,1.69252311,3.18589625,-0.02435144,-0.02075305
2023-04-25,5.30245323,1.66709794,3.1806489,-0.01664437,-0.01502205
2023-04-26,5.25092725,1.66051227,3.16223334,-0.00971739,-0.00395038
2023-04-27,5.25363139,1.65786887,3.16890646,0.00051498,-0.00159191
2023-04-28,5.34858704,1.67795773,3.18755767,0.01807429,0.01211728
2023-05-04,5.43397818,1.68265942,3.22939873,0.01596518,0.00280203
2023-05-05,5.3751899,1.67437507,3.21026632,-0.01081865,-0.00492336
2023-05-08,5.4071728,1.68567654,3.20771672,0.0059501,0.00674966
2023-05-09,5.39393769,1.69441698,3.18335908,-0.0024477,0.00518513
2023-05-10,5.27777877,1.66721653,3.16562287,-0.02153509,-0.01605299
2023-05-11,5.26218771,1.66978234,3.15142135,-0.00295409,0.00153898
2023-05-12,5.12305396,1.64917008,3.10644367,-0.02644029,-0.01234428
2023-05-15,5.07720142,1.64509151,3.08627294,-0.00895024,-0.0024731
2023-05-16,5.14054162,1.65856869,3.09938421,0.01247542,0.00819236
2023-05-17,5.14427765,1.65019822,3.11736953,0.00072678,-0.0050468
2023-05-18,5.25584604,1.6590292,3.16802504,0.02168786,0.00535146
2023-05-19,5.24494706,1.65560763,3.16798918,-0.00207369,-0.00206239
2023-05-22,5.20623514,1.65421497,3.14725427,-0.0073808,-0.00084118
2023-05-23,5.14974838,1.64356132,3.13328642,-0.01084983,-0.00644031
2023-05-24,5.08237591,1.62299965,3.13147074,-0.01308267,-0.01251044
2023-05-25,5.05006004,1.60974668,3.13717687,-0.00635842,-0.00816573
2023-05-26,5.07778425,1.61409366,3.14590434,0.00548988,0.00270042
2023-05-29,5.16755321,1.61942777,3.1909748,0.01767877,0.00330471
2023-05-30,5.20647358,1.61321746,3.22738484,0.00753168,-0.00383488
2023-05-31,5.24270672,1.61836786,3.23950249,0.00695925,0.00319263
2023-06-01,5.29277591,1.62880127,3.24949151,0.00955025,0.00644687
2023-06-02,5.32385005,1.64398317,3.23838477,0.00587105,0.0093209
2023-06-05,5.29832673,1.64362213,3.2235674,-0.00479415,-0.00021961
2023-06-06,5.26354551,1.63034555,3.22848461,-0.00656457,-0.00807764
2023-06-07,5.23229308,1.61459432,3.240624,-0.00593752,-0.00966129
2023-06-08,5.23332462,1.60915394,3.25222125,0.00019715,-0.0033695
2023-06-09,5.33429545,1.61900364,3.29480139,0.01929382,0.00612104
2023-06-12,5.41164649,1.63390751,3.31208863,0.01450071,0.00920558
2023-06-13,5.41153394,1.64238564,3.29492283,-2.08e-05,0.00518886
2023-06-14,5.44983757,1.65516556,3.29262383,0.00707815,0.00778132
2023-06-15,5.46741636,1.66340936,3.28687363,0.00322556,0.00498065
2023-06-16,5.49425543,1.68163197,3.26721633,0.00490891,0.01095498
2023-06-19,5.56030592,1.68766371,3.29467647,0.01202174,0.00358684
2023-06-20,5.57773378,1.68861782,3.30313568,0.00313433,0.00056534
2023-06-21,5.51795385,1.66860302,3.30693027,-0.0107176,-0.01185277
2023-06-26,5.32255552,1.62821048,3.26896036,-0.03541137,-0.0242074
2023-06-27,5.299775,1.63084886,3.24970335,-0.00428,0.00162042
2023-06-28,5.24130711,1.62238854,3.23061152,-0.01103215,-0.00518768
2023-06-29,5.28523974,1.62834041,3.24578307,0.008382,0.00366858
2023-06-30,5.34028986,1.63995276,3.2563681,0.01041582,0.0071314
2023-07-03,5.38031139,1.65565681,3.24965376,0.00749426,0.00957592
2023-07-04,5.48041751,1.66463746,3.29225891,0.01860601,0.00542422
2023-07-05,5.48940948,1.66396168,3.29899994,0.00164075,-0.00040596
2023-07-06,5.48127622,1.65675871,3.30843363,-0.00148163,-0.00432881
2023-07-07,5.42355799,1.64092831,3.30517668,-0.01053007,-0.00955504
2023-07-10,5.39585628,1.64888293,3.27243139,-0.00510766,0.00484764
2023-07-11,5.42670508,1.65493033,3.27911392,0.00571713,0.00366757
2023-07-12,5.38915429,1.65286872,3.26048537,-0.00691963,-0.00124574
2023-07-13,5.42678431,1.66336127,3.26254097,0.00698255,0.00634809
2023-07-14,5.4803279,1.67322911,3.27530035,0.00986654,0.00593247
2023-07-17,5.44407298,1.65814865,3.28322373,-0.00661547,-0.00901279
2023-07-18,5.44684522,1.66026214,3.28071399,0.00050922,0.00127461
2023-07-19,5.41988856,1.65558058,3.27370871,-0.00494904,-0.00281977
2023-07-20,5.37162801,1.6496149,3.25629213,-0.00890434,-0.00360338
2023-07-21,5.30207903,1.6361463,3.24058981,-0.01294747,-0.00816469
2023-07-24,5.30081061,1.6316407,3.24876095,-0.00023923,-0.00275379
2023-07-25,5.3782947,1.66460624,3.23097114,0.0146174,0.02020392
2023-07-26,5.32319619,1.66535179,3.19643947,-0.01024461,0.00044789
2023-07-27,5.28688559,1.66434049,3.17656489,-0.0068212,-0.00060726
2023-07-28,5.27746589,1.67188097,3.15660385,-0.00178171,0.00453061
2023-07-31,5.44465072,1.70356988,3.1960243,0.031679,0.01895405
2023-08-01,5.44193691,1.69853418,3.20390192,-0.00049844,-0.00295597
2023-08-02,5.40743558,1.69164326,3.19655787,-0.0063399,-0.00405698
2023-08-03,5.40881466,1.68987404,3.20072061,0.00025503,-0.00104586
2023-08-04,5.48290911,1.71017541,3.20605071,0.01369883,0.01201355
2023-08-07,5.42536444,1.69562446,3.1996262,-0.01049528,-0.00850846
2023-08-08,5.38360116,1.68997459,3.1856107,-0.00769778,-0.00333203
2023-08-09,5.31852178,1.68068436,3.16449769,-0.01208845,-0.00549726
2023-08-10,5.31216962,1.67843552,3.16495305,-0.00119435,-0.00133805
2023-08-11,5.25015707,1.66067568,3.1614584,-0.01167368,-0.01058119
2023-08-14,5.15906522,1.63071242,3.16368795,-0.01735031,-0.01804281
2023-08-15,5.164566,1.6311626,3.16618711,0.00106624,0.00027607
2023-08-16,5.15004594,1.61896922,3.18106476,-0.00281148,-0.00747527
2023-08-17,5.10228139,1.61004435,3.16903157,-0.00927459,-0.00551268
2023-08-18,5.1013318,1.60766365,3.17313376,-0.00018611,-0.00147866
2023-08-21,5.02793753,1.58413171,3.17393906,-0.01438728,-0.01463735
2023-08-22,5.03156436,1.57404361,3.19658511,0.00072134,-0.00636822
2023-08-23,4.9869547,1.56566856,3.18519184,-0.00886596,-0.00532072
2023-08-24,4.97835933,1.56545916,3.18012725,-0.00172357,-0.00013374
2023-08-25,4.92923149,1.54624111,3.18788025,-0.00986828,-0.0122763
2023-08-28,5.08288054,1.58639482,3.20404509,0.031171,0.0259686
2023-08-29,5.05024014,1.57772403,3.20096546,-0.00642164,-0.00546572
2023-08-30,5.07766441,1.59687185,3.17975697,0.00543029,0.01213636
2023-08-31,5.04244628,1.58901645,3.17331283,-0.00693589,-0.00491925
2023-09-01,5.06777162,1.59387416,3.17953057,0.00502243,0.00305706
2023-09-04,5.14022031,1.61463843,3.18351168,0.01429597,0.01302755
2023-09-05,5.1538513,1.61685451,3.18757888,0.00265183,0.00137249
2023-09-06,5.14824332,1.60969868,3.19826523,-0.00108811,-0.00442577
2023-09-07,5.1403154,1.60007615,3.21254423,-0.00153993,-0.00597785
2023-09-08,5.1242411,1.58481608,3.23333487,-0.0031271,-0.00953709
2023-09-11,5.17237948,1.59906157,3.23463434,0.00939425,0.00898873
