date,strategy_nav,benchmark_nav,excess_nav,strategy_ret,benchmark_ret,excess_ret
2024-12-13,4.22052606,1.78823522,2.36016270,-0.00704997,-0.01064887,0.00359890
2024-12-16,4.14464120,1.76222930,2.35193071,-0.01797995,-0.01454278,-0.00343717
2024-12-17,4.07465472,1.75447451,2.32243598,-0.01688602,-0.00440056,-0.01248546
2024-12-18,4.07311687,1.75775051,2.31723265,-0.00037742,0.00186723,-0.00224465
2024-12-19,4.06400755,1.75364400,2.31746441,-0.00223645,-0.00233623,0.00009978
2024-12-20,4.10142471,1.76639279,2.32192111,0.00920696,0.00726989,0.00193707
2024-12-23,4.05829062,1.76022262,2.30555532,-0.01051686,-0.00349309,-0.00702376
2024-12-24,4.01538212,1.75434102,2.28882645,-0.01057305,-0.00334140,-0.00723165
2024-12-25,3.99878503,1.75487088,2.27867764,-0.00413338,0.00030202,-0.00443540
2024-12-26,4.01905775,1.76066067,2.28269865,0.00506972,0.00329927,0.00177045
2024-12-27,4.04807220,1.76730230,2.29053750,0.00721922,0.00377224,0.00344698
2024-12-30,4.00949344,1.76327202,2.27389387,-0.00953016,-0.00228047,-0.00724969
2024-12-31,3.94301096,1.74044884,2.26551386,-0.01658127,-0.01294365,-0.00363761
2025-01-02,3.81656194,1.68580027,2.26394669,-0.03206915,-0.03139912,-0.00067003
2025-01-03,3.71486770,1.65102068,2.25004310,-0.02664551,-0.02063091,-0.00601461
2025-01-06,3.64329429,1.62985399,2.23535010,-0.01926675,-0.01282036,-0.00644638
2025-01-07,3.67423439,1.63949787,2.24107299,0.00849234,0.00591702,0.00257532
2025-01-08,3.66629524,1.63260216,2.24567585,-0.00216076,-0.00420598,0.00204522
2025-01-09,3.72275717,1.64774500,2.25930418,0.01540027,0.00927528,0.00612499
2025-01-10,3.70004724,1.63746278,2.25962219,-0.00610030,-0.00624018,0.00013988
2025-01-13,3.63440183,1.61694235,2.24770031,-0.01774178,-0.01253185,-0.00520993
2025-01-14,3.73977132,1.65558681,2.25887963,0.02899225,0.02389971,0.00509254
2025-01-15,3.76918983,1.66797874,2.25973494,0.00786639,0.00748492,0.00038148
2025-01-16,3.79197861,1.67430301,2.26481025,0.00604607,0.00379158,0.00225449
2025-01-17,3.79313020,1.67578252,2.26349790,0.00030369,0.00088365,-0.00057996
2025-01-20,3.81539254,1.68780099,2.26057016,0.00586912,0.00717186,-0.00130274
2025-01-21,3.83144406,1.68478015,2.27415076,0.00420704,-0.00178981,0.00599685
2025-01-22,3.80559030,1.67605900,2.27055867,-0.00674778,-0.00517643,-0.00157135
2025-01-23,3.84425815,1.69130730,2.27295072,0.01016080,0.00909771,0.00106309
2025-01-24,3.84534431,1.68655761,2.27999582,0.00028254,-0.00280829,0.00309084
2025-01-27,3.86811191,1.69047031,2.28818683,0.00592082,0.00231993,0.00360089
2025-02-05,3.89074617,1.68655155,2.30692396,0.00585150,-0.00231815,0.00816965
2025-02-06,3.93395501,1.70678620,2.30489032,0.01110554,0.01199765,-0.00089211
2025-02-07,4.02987121,1.74412461,2.31054089,0.02438162,0.02187644,0.00250519
2025-02-10,4.07312536,1.75606477,2.31946192,0.01073338,0.00684594,0.00388745
2025-02-11,4.06021993,1.75010159,2.31999099,-0.00316844,-0.00339576,0.00022733
2025-02-12,4.09239810,1.75647356,2.32989450,0.00792523,0.00364092,0.00428431
2025-02-13,4.12167517,1.76882484,2.33017712,0.00715401,0.00703186,0.00012215
2025-02-14,4.12977919,1.76826875,2.33549294,0.00196620,-0.00031438,0.00228058
2025-02-17,4.15571797,1.77741203,2.33807238,0.00628091,0.00517075,0.00111016
2025-02-18,4.14894513,1.76811459,2.34653633,-0.00162976,-0.00523088,0.00360112
2025-02-19,4.13354230,1.76222305,2.34564082,-0.00371247,-0.00333211,-0.00038036
2025-02-20,4.15204516,1.77219651,2.34288079,0.00447627,0.00565959,-0.00118332
2025-02-21,4.17655829,1.79062241,2.33246175,0.00590387,0.01039721,-0.00449334
2025-02-24,4.18668284,1.80026809,2.32558854,0.00242414,0.00538677,-0.00296264
2025-02-25,4.17048423,1.78700816,2.33378018,-0.00386908,-0.00736553,0.00349645
2025-02-26,4.17631996,1.79216789,2.33031737,0.00139929,0.00288736,-0.00148806
2025-02-27,4.17576132,1.79186517,2.33039929,-0.00013376,-0.00016891,0.00003515
2025-02-28,4.14689188,1.77075319,2.34188023,-0.00691357,-0.01178212,0.00486855
2025-03-03,4.12870525,1.76269162,2.34227315,-0.00438561,-0.00455262,0.00016702
2025-03-04,4.13572014,1.75568814,2.35561205,0.00169906,-0.00397317,0.00567223
2025-03-05,4.17170594,1.76382246,2.36515072,0.00870122,0.00463312,0.00406810
2025-03-06,4.22887567,1.79119233,2.36092774,0.01370416,0.01551737,-0.00181321
2025-03-07,4.24928684,1.79747010,2.36403756,0.00482662,0.00350480,0.00132182
2025-03-10,4.22644063,1.78910383,2.36232272,-0.00537648,-0.00465447,-0.00072201
2025-03-11,4.20749478,1.78487964,2.35729889,-0.00448270,-0.00236107,-0.00212163
2025-03-12,4.23282344,1.80114452,2.35007429,0.00601989,0.00911260,-0.00309271
2025-03-13,4.22636433,1.78511338,2.36756073,-0.00152596,-0.00890053,0.00737458
2025-03-14,4.27791052,1.80883131,2.36501353,0.01219634,0.01328651,-0.00109017
2025-03-17,4.28647553,1.82198307,2.35264290,0.00200215,0.00727086,-0.00526871
2025-03-18,4.30080896,1.82690697,2.35414777,0.00334387,0.00270249,0.00064138
2025-03-19,4.29655987,1.81445104,2.36796683,-0.00098797,-0.00681804,0.00583007
2025-03-20,4.28925192,1.80744613,2.37310084,-0.00170088,-0.00386062,0.00215974
2025-03-21,4.24201297,1.78233892,2.38002601,-0.01101333,-0.01389099,0.00287766
2025-03-24,4.24382889,1.76431766,2.40536553,0.00042808,-0.01011101,0.01053909
2025-03-25,4.26349021,1.76895184,2.41017879,0.00463292,0.00262661,0.00200631
2025-03-26,4.25569333,1.76872925,2.40607392,-0.00182876,-0.00012583,-0.00170292
2025-03-27,4.24905415,1.76326617,2.40976332,-0.00156007,-0.00308870,0.00152864
2025-03-28,4.22880673,1.75894330,2.40417456,-0.00476516,-0.00245163,-0.00231353
2025-03-31,4.21572300,1.73544980,2.42918177,-0.00309395,-0.01335660,0.01026265
2025-04-01,4.19971982,1.74292305,2.40958419,-0.00379607,0.00430623,-0.00810230
2025-04-02,4.21121853,1.74143121,2.41825143,0.00273797,-0.00085594,0.00359391
2025-04-03,4.19681281,1.73021112,2.42560734,-0.00342080,-0.00644303,0.00302223
2025-04-07,3.95632140,1.59845355,2.47509313,-0.05730334,-0.07615116,0.01884781
2025-04-08,3.95439847,1.57672947,2.50797524,-0.00048604,-0.01359068,0.01310464
2025-04-09,3.96768813,1.58760487,2.49916602,0.00336073,0.00689744,-0.00353671
2025-04-10,4.05526435,1.65075434,2.45661286,0.02207235,0.03977657,-0.01770422
2025-04-11,4.05241734,1.65075690,2.45488438,-0.00070205,0.00000155,-0.00070360
2025-04-14,4.09117141,1.67010226,2.44965324,0.00956320,0.01171908,-0.00215588
2025-04-15,4.10027820,1.65714741,2.47429902,0.00222596,-0.00775692,0.00998289
2025-04-16,4.11130713,1.64763838,2.49527274,0.00268980,-0.00573819,0.00842799
2025-04-17,4.13794046,1.65679424,2.49755846,0.00647807,0.00555696,0.00092111
2025-04-18,4.15596671,1.65072870,2.51765581,0.00435633,-0.00366101,0.00801734
2025-04-21,4.17226634,1.66420930,2.50705626,0.00392198,0.00816645,-0.00424447
2025-04-22,4.18783678,1.66857535,2.50982779,0.00373189,0.00262350,0.00110839
2025-04-23,4.18255361,1.67048860,2.50379058,-0.00126155,0.00114664,-0.00240819
2025-04-24,4.19206576,1.66659519,2.51534733,0.00227424,-0.00233070,0.00460495
2025-04-25,4.18945458,1.66906479,2.51006109,-0.00062289,0.00148183,-0.00210471
2025-04-28,4.19303086,1.66108436,2.52427328,0.00085364,-0.00478138,0.00563502
2025-04-29,4.19161283,1.65817547,2.52784636,-0.00033819,-0.00175120,0.00141301
2025-04-30,4.16475699,1.66770818,2.49729362,-0.00640704,0.00574891,-0.01215596
2025-05-06,4.17494322,1.68996956,2.47042510,0.00244582,0.01334849,-0.01090267
2025-05-07,4.22036305,1.70542665,2.47466700,0.01087915,0.00914637,0.00173278
2025-05-08,4.24892296,1.70935780,2.48568379,0.00676717,0.00230508,0.00446209
2025-05-09,4.27129871,1.69984036,2.51276462,0.00526622,-0.00556784,0.01083406
2025-05-12,4.28733860,1.71481826,2.50017084,0.00375527,0.00881136,-0.00505608
2025-05-13,4.31352734,1.72671302,2.49811480,0.00610839,0.00693645,-0.00082806
2025-05-14,4.34243373,1.72716207,2.51420166,0.00670134,0.00026006,0.00644127
2025-05-15,4.35606187,1.71644288,2.53784261,0.00313836,-0.00620625,0.00934461
2025-05-16,4.32116988,1.70670715,2.53187542,-0.00800999,-0.00567204,-0.00233795
2025-05-19,4.31599862,1.69958784,2.53943840,-0.00119672,-0.00417137,0.00297465
2025-05-20,4.33409901,1.70982496,2.53482029,0.00419379,0.00602330,-0.00182951
2025-05-21,4.36571587,1.71886575,2.53988182,0.00729491,0.00528755,0.00200736
2025-05-22,4.37051647,1.71495354,2.54847515,0.00109961,-0.00227604,0.00337566
2025-05-23,4.35893029,1.70829409,2.55162756,-0.00265099,-0.00388317,0.00123218
2025-05-26,4.32215640,1.69409348,2.55130928,-0.00843645,-0.00831275,-0.00012370
