date,ric
2024-03-28,-0.1517336433443816
2024-03-29,-0.15083723137414412
2024-04-01,-0.11568157541311905
2024-04-02,-0.11649691179892524
2024-04-03,-0.05161033516738215
2024-04-22,0.1117748315734893
2024-04-23,0.05865474992991772
2024-04-24,0.048058125239333296
2024-04-25,-0.0016457885585402364
2024-04-26,-0.0361244404868566
2024-04-29,-0.09254251200559925
2024-04-30,-0.1714789835595205
2024-05-06,-0.17968481519402552
2024-05-07,-0.13190264700331816
2024-05-08,-0.12161933135087499
2024-05-09,-0.1277503861396479
2024-05-10,-0.07849170097492245
2024-05-13,-0.057098281930496694
2024-05-14,-0.05544516450556719
2024-05-15,-0.03989422613583688
2024-05-16,-0.015031963018540203
2024-05-17,0.01571812813423552
2024-05-20,-0.06608255601544193
2024-05-21,-0.006259309950585118
2024-05-22,-0.16195191530762001
2024-05-23,-0.15136216142927553
2024-05-24,0.0095119524649726
2024-05-27,0.07120864000058633
2024-05-28,0.061063656701240594
2024-05-29,-0.035004956145895744
2024-05-30,0.016285657225254543
2024-05-31,0.07032643576230743
2024-06-03,0.010129867512417848
2024-06-04,-0.1170635247816456
2024-06-05,-0.04948954445598741
2024-06-06,-0.030390518645552207
2024-06-07,-0.11087887765740116
2024-06-11,-0.0948790462213281
2024-06-12,-0.020249199779401122
2024-06-13,-0.05415757429180249
2024-06-14,-0.12134083442808277
2024-06-17,-0.05063651204590802
2024-06-18,-0.041586278163459375
2024-06-19,-0.13978209448008108
2024-06-20,-0.14353951266702947
2024-06-21,-0.1442962181217215
2024-06-24,-0.21203051739964493
2024-06-25,-0.15935291606432547
2024-06-26,-0.14182043544459652
2024-06-27,-0.04508672797263402
2024-06-28,-0.0733019474630213
2024-07-01,-0.14322208114154425
2024-07-02,-0.1258064043298943
2024-07-03,0.008832658161517223
2024-07-18,0.2294093471227512
2024-07-19,0.32180941486896825
2024-07-22,0.37608059280458933
2024-07-23,0.3440440135071008
2024-07-24,0.3762291883097252
2024-07-25,0.3458089357442734
2024-07-26,0.3233353854159224
2024-07-29,0.33977357467290353
2024-07-30,0.2752511510900773
2024-07-31,0.2803873122665069
2024-08-01,0.09989657137308144
2024-08-02,-0.04174476489912732
2024-08-05,-0.05931389664304711
2024-08-06,-0.0761057056262001
2024-08-07,-0.13732234369818264
2024-08-08,-0.10656538173316699
2024-08-09,-0.06590437295135282
2024-08-12,0.006049521150192292
2024-08-13,0.037793589807012626
2024-08-14,0.0546765496429926
2024-08-15,0.11425198841306225
2024-08-16,0.07961943029057124
2024-08-19,0.0312044808689104
2024-08-20,0.03843120558377258
2024-08-21,0.004225320984344766
2024-08-22,-0.04553814555153249
2024-08-23,-0.06315699309300495
2024-08-26,-0.10476317967943376
2024-08-27,-0.048686123053284285
2024-08-28,-0.11125953339621729
2024-08-29,-0.04478144001018742
2024-08-30,-0.08288627248358793
2024-09-02,-0.1170369576409845
2024-09-03,-0.10383451045670483
2024-09-04,-0.09398470625728439
2024-09-05,0.014392074556626078
2024-09-06,-0.030268006491090852
2024-09-09,0.052477461718964495
2024-09-10,-0.008928393523570898
2024-09-11,-0.01662164375059404
2024-09-12,0.01099651351844804
2024-09-13,-0.034109479813944896
2024-09-18,-0.08381570274471632
2024-09-19,0.015821190317834615
2024-09-20,-0.034287189220244256
2024-09-23,-0.06464702911736551
2024-09-24,-0.0012365174593105006
2024-09-25,-0.07071623988802454
2024-09-26,-0.10267059433012231
2024-09-27,-0.10298064996051576
2024-09-30,-0.08929262804132303
2024-10-22,0.09586822513501497
2024-10-23,0.09750324960827841
2024-10-24,0.02161191087365584
2024-10-25,0.01685570754430168
2024-10-28,0.012198671871690166
2024-10-29,0.03349246518015122
2024-10-30,-0.02279827112041877
2024-10-31,0.005277241854423063
2024-11-01,0.044178426830630335
2024-11-04,0.043275581866185894
2024-11-05,0.10049708036285218
2024-11-06,0.031111953930745877
2024-11-07,0.10635747386686484
2024-11-08,0.16953591785806552
2024-11-11,0.14852909651567373
2024-11-12,0.11802339076684193
2024-11-13,0.21062110890112823
2024-11-14,0.2180484328135335
2024-11-15,0.023836679876948336
2024-11-18,0.06894310417800352
2024-11-19,-0.014808890647816823
2024-11-20,0.03212242138416635
2024-11-21,0.02331770452575822
2024-11-22,0.04020250118206639
2024-11-25,0.011324930788018037
2024-11-26,-0.040310139303427896
2024-11-27,-0.007568428709368308
2024-11-28,0.05084058099136934
2024-11-29,0.10588426733829696
2024-12-02,0.10436717987053559
2024-12-03,0.11338672412497917
2024-12-04,0.06421003065298368
2024-12-05,0.03322953826309531
2024-12-06,-0.0739752870625354
2024-12-09,-0.030385938104058915
2024-12-10,-0.04794040532295566
2024-12-11,-0.08251204224358588
2024-12-12,-0.10728635896421132
2024-12-13,-0.07380122648579025
2024-12-16,-0.0067759950310285885
2024-12-17,0.0855187096797835
2024-12-18,0.17469681395855896
2024-12-19,0.08300490850826421
2024-12-20,0.1374698371342667
2024-12-23,0.17159990985494342
2024-12-24,0.1393061762189279
2024-12-25,0.1276986260207737
2024-12-26,0.10376392255586887
2024-12-27,0.09065395474791448
2024-12-30,0.00872638959887282
2024-12-31,-0.11049090579291922
2025-01-02,-0.15824808945614316
2025-01-03,-0.13648410460490998
2025-01-20,-0.2472245539588693
2025-01-21,-0.11762480111622906
2025-01-22,-0.06713321687303912
2025-01-23,-0.18558348551317919
2025-01-24,-0.16203952374069538
2025-01-27,-0.16887241863361407
2025-02-05,-0.05832721993334328
2025-02-06,-0.015282751881815007
2025-02-07,-0.09804661149944065
2025-02-10,-0.13859208864655922
2025-02-11,-0.14955274528105966
2025-02-12,-0.17863145040554151
2025-02-13,0.02828397974791714
2025-02-14,0.09205793236483735
2025-02-17,0.050458466246583344
2025-02-18,0.07985399827051769
2025-02-19,-0.017257028569989008
2025-02-20,0.14749539656168412
2025-02-21,0.2585792549508586
2025-02-24,0.26478095629936493
2025-02-25,0.2518777424196564
2025-02-26,0.3038208936059232
2025-02-27,0.1295139225306286
2025-02-28,0.05918797598139737
2025-03-03,0.0371082742679803
2025-03-04,0.11311320366024995
2025-03-05,0.2616917836697271
2025-03-06,0.3439186708228042
2025-03-07,0.3881887212558941
2025-03-10,0.3780069113710545
2025-03-11,0.40235062788509135
2025-03-12,0.35376670565746254
2025-03-13,0.3617474915326822
2025-03-14,0.39700250384662866
2025-03-17,0.3908945179874002
2025-03-18,0.3310619486920527
2025-03-19,0.31250660247318574
2025-03-20,0.27410560140069334
2025-03-21,0.21786345295009124
2025-03-24,0.251177393514195
2025-03-25,0.18039039065564558
2025-03-26,0.17796399235680146
2025-03-27,0.07884722517022968
2025-03-28,0.16474221572859296
2025-03-31,0.21778001865403654
2025-04-01,0.17568378095355097
2025-04-02,0.20053374730846651
2025-04-03,0.0452642782214066
2025-04-21,0.2813337220116881
2025-04-22,0.24305954644937694
2025-04-23,0.3192858497943243
2025-04-24,0.26054035545560966
2025-04-25,0.22801584327008054
2025-04-28,0.16578196069721493
2025-04-29,0.21019447799108815
2025-04-30,0.18979441691306098
2025-05-06,0.17887718226701277
2025-05-07,0.13589074436532061
2025-05-08,0.09549225650920565
2025-05-09,-0.007681024630177172
2025-05-12,0.07724704673857215
2025-05-13,3.6091561515290324e-05
2025-05-14,-0.12449691602233974
2025-05-15,-0.028826515267193233
2025-05-16,0.021081636335873625
2025-05-19,-0.012523771845805744
2025-05-20,0.02685767431530143
2025-05-21,0.004559104559104558
2025-05-22,0.003173743851709953
2025-05-23,0.01687187958374399
2025-05-26,-0.08519320553218858
2025-05-27,-0.0616425362188074
2025-05-28,-0.10722386485098348
2025-05-29,-0.04391001170662187
2025-05-30,-0.06436606097623046
2025-06-03,0.0037817478495444593
2025-06-04,0.03899369323098136
2025-06-05,0.0028290231680062187
2025-06-06,-0.016056580463360122
2025-06-09,0.04914698982495592
2025-06-10,0.09026545806206822
2025-06-11,0.1456710948236372
2025-06-12,0.12356547610784897
2025-06-13,0.09720753110583617
2025-06-16,0.10107719429753327
2025-06-17,0.09851608156692902
2025-06-18,0.14364626568016398
2025-06-19,0.10676207794851861
2025-06-20,0.057055668920075686
2025-06-23,0.08810181522045929
2025-06-24,0.04328442464035683
2025-06-25,0.06847494644104812
2025-06-26,0.01821467075704364
2025-06-27,0.04900910155147443
2025-06-30,0.009041398871907346
2025-07-01,-0.012667675379539785
2025-07-02,-0.060887389700949014
2025-07-03,-0.0768944599453074
2025-07-18,0.0010957027906180448
2025-07-21,0.10579686003414815
2025-07-22,0.07134468829384083
2025-07-23,0.019819357107492698
2025-07-24,0.1012446961599504
2025-07-25,0.15034726560150288
2025-07-28,0.10095272468153824
2025-07-29,0.09263963501251636
2025-07-30,0.0934785324615833
2025-07-31,0.04958286483710213
2025-08-01,-0.0021974208414886377
2025-08-04,-0.0989468667434769
2025-08-05,0.03010221315306061
2025-08-06,0.07787864906508975
2025-08-07,0.13831072983615356
2025-08-08,0.10763151441117542
2025-08-11,0.12361267276521512
2025-08-12,0.09372191914564795
2025-08-13,0.06612877123604055
2025-08-14,0.13055659665829156
2025-08-15,0.11407339542932762
2025-08-18,0.14398682195292362
2025-08-19,0.08195607009166331
2025-08-20,0.13665468241739426
2025-08-21,0.22480998812717948
2025-08-22,0.21481391457178386
2025-08-25,0.183967017865323
2025-08-26,0.17856394962932498
2025-08-27,0.20126768068656692
2025-08-28,0.1931876186113475
2025-08-29,0.18006628212439355
2025-09-01,0.1375737376948031
2025-09-02,0.16908111847579163
2025-09-03,0.16097908700814273
2025-09-04,0.09820832593229689
2025-09-05,0.054625258257219526
2025-09-08,-0.05691194480540729
2025-09-09,0.0849430198098479
2025-09-10,0.17088401095665023
2025-09-11,0.011704544392195725
2025-09-12,-0.003265259760634115
2025-09-15,0.0862251909467406
2025-09-16,0.03562407097516057
2025-09-17,0.021334149784512986
2025-09-18,-0.023709181336299987
2025-09-19,0.039527143885497405
2025-09-22,-0.03501734179700282
2025-09-23,-0.030508007142389718
2025-09-24,-0.02745566389634187
2025-09-25,-0.022938850299625124
2025-09-26,-0.08638178129703555
2025-09-29,0.03253853992352782
2025-09-30,-0.040753222956612795
2025-10-23,0.10759439827236439
2025-10-24,0.22043714416595778
2025-10-27,0.19162171510839796
2025-10-28,0.2959127581403611
2025-10-29,0.3791220656838091
2025-10-30,0.3001341535239841
2025-10-31,0.18662624921704826
2025-11-03,0.17012583320089375
2025-11-04,0.1704427533725355
2025-11-05,0.2259753007937028
2025-11-06,0.3222961287125937
2025-11-07,0.28696607364888244
2025-11-10,0.2478680340665813
2025-11-11,0.15493189488346876
2025-11-12,0.10145699140856528
2025-11-13,0.026472650443594762
2025-11-14,0.045346695709891846
2025-11-17,0.12587854198023693
2025-11-18,0.011583946450774539
2025-11-19,0.03294754456982061
2025-11-20,-0.07042312114951342
2025-11-21,-0.08136341114549349
2025-11-24,-0.06976871371544496
2025-11-25,-0.02034272252189928
2025-11-26,-0.05152430188749802
2025-11-27,0.0766357848682304
2025-11-28,0.11870109473015043
2025-12-01,0.09051810371422964
2025-12-02,0.04368263109183207
2025-12-03,0.061851786064861136
2025-12-04,0.12755429244533362
2025-12-05,0.006678695298550022
2025-12-08,-0.019113371413613547
2025-12-09,-0.10404750997971339
2025-12-10,-0.08732740003926447
2025-12-11,-0.1668094093049047
2025-12-12,-0.20448736526218372
2025-12-15,-0.2658946217057598
2025-12-16,-0.20331223648414937
2025-12-17,-0.2621574878233474
2025-12-18,-0.2513798648181215
2025-12-19,-0.30842970261856467
2025-12-22,-0.26886703375807497
2025-12-23,-0.2517594211298812
2025-12-24,-0.21072153093944868
2025-12-25,-0.22627632821337426
2025-12-26,-0.2351304607963204
2025-12-29,-0.1625253582880702
2025-12-30,-0.16533510334963125
2025-12-31,-0.12010386380846433
2026-01-19,0.14384015630989
2026-01-20,0.1523011769985136
2026-01-21,0.29270335711013684
2026-01-22,0.3601592079800313
2026-01-23,0.35927902998120925
2026-01-26,0.33430450512774973
2026-01-27,0.3130493516692065
2026-01-28,0.24377565043424612
2026-01-29,0.1212200959174325
2026-01-30,-0.028670524554301798
2026-02-02,0.02876401133059729
2026-02-03,-0.14495919302214705
2026-02-04,-0.3134578888816178
2026-02-05,-0.29825179728327433
2026-02-06,-0.1561168397730141
2026-02-09,-0.16375143735918557
2026-02-10,-0.26045182158983615
2026-02-11,-0.15029027644039752
2026-02-12,-0.0925308740078716
2026-02-13,-0.062191610496695256
2026-02-24,-0.03429609131788309
2026-02-25,0.12335346415249566
2026-02-26,0.2222283507997794
2026-02-27,0.3078701842624362
2026-03-02,0.28863855207680883
2026-03-03,0.22110090027765578
2026-03-04,0.2010507913655614
2026-03-05,0.19646947189320074
2026-03-06,0.1907055447007021
2026-03-09,0.24549440481643875
2026-03-10,0.2061565716529397
2026-03-11,0.21871137827554296
2026-03-12,0.14761608720446495
2026-03-13,0.0519043256331392
2026-03-16,-0.026884459693176405
2026-03-17,-0.029699346527433702
2026-03-18,0.05770237549898568
2026-03-19,0.07505959781988839
2026-03-20,0.10255873306720767
2026-03-23,0.13063140968709977
2026-03-24,0.09639187786887549
2026-03-25,0.05166312975029683
2026-03-26,-0.016430768367814378
2026-03-27,-0.03189114399768154
2026-03-30,-0.022694382379612407
2026-03-31,-0.14446044107061057
2026-04-01,-0.22763095160189598
2026-04-02,-0.14456654856170595
2026-04-03,-0.0846176858283396
2026-04-21,-0.1186291099124029
2026-04-22,-0.1545144764273094
2026-04-23,-0.1601956678227865
2026-04-24,-0.12594258042199935
2026-04-27,-0.20769115708583025
2026-04-28,-0.22010386380846433
2026-04-29,-0.2788065478138118
2026-04-30,-0.23829124870287105
2026-05-06,-0.19151046584460632
2026-05-07,-0.24385371189245283
2026-05-08,-0.2832527788944254
2026-05-11,-0.2717482962035021
2026-05-12,-0.24970364691914335
2026-05-13,-0.21952097375826193
2026-05-14,-0.18078098852917257
2026-05-15,-0.012003234642459825
2026-05-18,0.0059415520674600585
2026-05-19,-0.09362887619546216
2026-05-20,-0.12811661540475103
2026-05-21,-0.09589873512391674
2026-05-22,0.010638327708545628
2026-05-25,-0.04776800321594511
2026-05-26,-0.0008815803004664992
2026-05-27,0.010420970953658607
2026-05-28,-0.11230659923153871
2026-05-29,-0.22560649546121705
2026-06-01,-0.31507474267764835
2026-06-02,-0.2297227182215076
2026-06-03,-0.24154412108407272
2026-06-04,-0.3162260323277273
2026-06-05,-0.23781820561481581
2026-06-08,-0.2092047079940543
2026-06-09,-0.2896743855581629
2026-06-10,-0.2916740677031235
2026-06-11,-0.31340787345629967
2026-06-12,-0.3050683855768602
2026-06-15,-0.2885230959080839
2026-06-16,-0.05996756008862548
2026-06-17,0.007557470995727655
2026-06-18,0.09754456982059889
2026-06-22,0.009430478558807858
2026-06-23,0.09006609515084094
2026-06-24,0.12563547636186861
2026-06-25,0.12334224573934019
2026-06-26,0.12166228836931019
2026-06-29,0.21258004805220304
2026-06-30,0.25045808520384794
2026-07-01,0.2596894369291464
2026-07-02,0.3068652014172596
2026-07-03,0.29152355399328767
2026-07-20,0.14900353333386868
2026-07-21,0.17136264914593224
2026-07-22,0.06105088116488754
2026-07-23,0.11069459098507489
2026-07-24,0.120046275631452
2026-07-27,0.10628115301547307
2026-07-28,-0.018878137481738732
2026-07-29,-0.1499581903677382
2026-07-30,-0.0570864749245698
2026-07-31,-0.16627455576373965
2026-08-03,-0.12374465897399908
2026-08-04,-0.06536766837156249
2026-08-05,0.042831901306581995
2026-08-06,-0.02696949901824444
2026-08-07,-0.04527619274604114
