name,formula,value_provenance,formula_known,family,screening,baseline_ic,ic_2026,delta,baseline_ir,ir_2026,n_baseline,n_2026,positive,comparable,stable,return_days_2026,ls_sharpe_2026,ls_mdd_2026
asym_vol_cont_gate_30,"o['fillna'](o['where'](o['eq'](o['where'](o['eq'](o['multiply'](o['log'](o['divide'](o['clip'](o['ts_std'](o['clip'](o['ts_pct'](col('AdjClose'), 1), 0.0, 0), 60), 1e-10, 1.0), o['clip'](o['ts_std'](o['clip'](o['ts_pct'](col('AdjClose'), 1), 0, 1.0), 60), 1e-10, 1.0))), o['clip'](o['divide'](col('Volume'), o['where'](o['eq'](o['ts_mean'](col('Volume'), 20), 0), o['log'](-1.0), o['ts_mean'](col('Volume'), 20))), 0.0, 3.0)), o['multiply'](-1.0, o['log'](0.0))), o['log'](-1.0), o['multiply'](o['log'](o['divide'](o['clip'](o['ts_std'](o['clip'](o['ts_pct'](col('AdjClose'), 1), 0.0, 0), 60), 1e-10, 1.0), o['clip'](o['ts_std'](o['clip'](o['ts_pct'](col('AdjClose'), 1), 0, 1.0), 60), 1e-10, 1.0))), o['clip'](o['divide'](col('Volume'), o['where'](o['eq'](o['ts_mean'](col('Volume'), 20), 0), o['log'](-1.0), o['ts_mean'](col('Volume'), 20))), 0.0, 3.0))), o['neg'](o['multiply'](-1.0, o['log'](0.0)))), o['log'](-1.0), o['where'](o['eq'](o['multiply'](o['log'](o['divide'](o['clip'](o['ts_std'](o['clip'](o['ts_pct'](col('AdjClose'), 1), 0.0, 0), 60), 1e-10, 1.0), o['clip'](o['ts_std'](o['clip'](o['ts_pct'](col('AdjClose'), 1), 0, 1.0), 60), 1e-10, 1.0))), o['clip'](o['divide'](col('Volume'), o['where'](o['eq'](o['ts_mean'](col('Volume'), 20), 0), o['log'](-1.0), o['ts_mean'](col('Volume'), 20))), 0.0, 3.0)), o['multiply'](-1.0, o['log'](0.0))), o['log'](-1.0), o['multiply'](o['log'](o['divide'](o['clip'](o['ts_std'](o['clip'](o['ts_pct'](col('AdjClose'), 1), 0.0, 0), 60), 1e-10, 1.0), o['clip'](o['ts_std'](o['clip'](o['ts_pct'](col('AdjClose'), 1), 0, 1.0), 60), 1e-10, 1.0))), o['clip'](o['divide'](col('Volume'), o['where'](o['eq'](o['ts_mean'](col('Volume'), 20), 0), o['log'](-1.0), o['ts_mean'](col('Volume'), 20))), 0.0, 3.0)))), 0)",historical raw cache; DSL replay not reverified,True,cluster_12,passed,0.03528432078992046,0.03918409664387969,0.003899775853959224,0.39628700941254036,0.3225776076703987,1338,156,True,True,True,143,0.8994618699296936,0.11926215378566797
asym_vol_down_up_volatility_gated,"o['where'](o['gt'](o['ts_std'](o['ts_pct'](col('AdjClose'), 1), 20), 0), o['fillna'](o['where'](o['eq'](o['where'](o['eq'](o['log'](o['divide'](o['ts_ema'](o['where'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), o['power'](o['ts_pct'](col('AdjClose'), 1), 2), o['log'](-1.0)), 20), o['where'](o['eq'](o['ts_ema'](o['where'](o['gt'](o['ts_pct'](col('AdjClose'), 1), 0), o['power'](o['ts_pct'](col('AdjClose'), 1), 2), o['log'](-1.0)), 20), 0), o['log'](-1.0), o['ts_ema'](o['where'](o['gt'](o['ts_pct'](col('AdjClose'), 1), 0), o['power'](o['ts_pct'](col('AdjClose'), 1), 2), o['log'](-1.0)), 20)))), o['multiply'](-1.0, o['log'](0.0))), o['log'](-1.0), o['log'](o['divide'](o['ts_ema'](o['where'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), o['power'](o['ts_pct'](col('AdjClose'), 1), 2), o['log'](-1.0)), 20), o['where'](o['eq'](o['ts_ema'](o['where'](o['gt'](o['ts_pct'](col('AdjClose'), 1), 0), o['power'](o['ts_pct'](col('AdjClose'), 1), 2), o['log'](-1.0)), 20), 0), o['log'](-1.0), o['ts_ema'](o['where'](o['gt'](o['ts_pct'](col('AdjClose'), 1), 0), o['power'](o['ts_pct'](col('AdjClose'), 1), 2), o['log'](-1.0)), 20))))), o['neg'](o['multiply'](-1.0, o['log'](0.0)))), o['log'](-1.0), o['where'](o['eq'](o['log'](o['divide'](o['ts_ema'](o['where'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), o['power'](o['ts_pct'](col('AdjClose'), 1), 2), o['log'](-1.0)), 20), o['where'](o['eq'](o['ts_ema'](o['where'](o['gt'](o['ts_pct'](col('AdjClose'), 1), 0), o['power'](o['ts_pct'](col('AdjClose'), 1), 2), o['log'](-1.0)), 20), 0), o['log'](-1.0), o['ts_ema'](o['where'](o['gt'](o['ts_pct'](col('AdjClose'), 1), 0), o['power'](o['ts_pct'](col('AdjClose'), 1), 2), o['log'](-1.0)), 20)))), o['multiply'](-1.0, o['log'](0.0))), o['log'](-1.0), o['log'](o['divide'](o['ts_ema'](o['where'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), o['power'](o['ts_pct'](col('AdjClose'), 1), 2), o['log'](-1.0)), 20), o['where'](o['eq'](o['ts_ema'](o['where'](o['gt'](o['ts_pct'](col('AdjClose'), 1), 0), o['power'](o['ts_pct'](col('AdjClose'), 1), 2), o['log'](-1.0)), 20), 0), o['log'](-1.0), o['ts_ema'](o['where'](o['gt'](o['ts_pct'](col('AdjClose'), 1), 0), o['power'](o['ts_pct'](col('AdjClose'), 1), 2), o['log'](-1.0)), 20)))))), 0), 0.0)",historical raw cache; DSL replay not reverified,True,cluster_36,passed,0.0331997882280825,0.02641265416409408,-0.006787134063988419,0.40524585701299887,0.27027379862259565,1338,156,True,True,False,134,0.23974911238896918,0.09645222427873543
asym_vol_gated,"o['where'](o['eq'](o['divide'](col('Volume'), o['ts_mean'](col('Volume'), 20)), 'high'), o['multiply'](o['log'](o['clip'](o['divide'](o['divide'](o['ts_sum'](o['where'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), o['subtract'](col('AdjHigh'), col('AdjLow')), 0), 20), o['where'](o['eq'](o['ts_sum'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), 20), 0), o['log'](-1.0), o['ts_sum'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), 20))), o['where'](o['eq'](o['divide'](o['ts_sum'](o['where'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), o['subtract'](col('AdjHigh'), col('AdjLow')), 0), 20), o['where'](o['eq'](o['ts_sum'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), 20), 0), o['log'](-1.0), o['ts_sum'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), 20))), 0), o['log'](-1.0), o['divide'](o['ts_sum'](o['where'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), o['subtract'](col('AdjHigh'), col('AdjLow')), 0), 20), o['where'](o['eq'](o['ts_sum'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), 20), 0), o['log'](-1.0), o['ts_sum'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), 20))))), 1e-06, 1.0)), 1.5), o['where'](o['eq'](o['divide'](col('Volume'), o['ts_mean'](col('Volume'), 20)), 'low'), o['multiply'](o['log'](o['clip'](o['divide'](o['divide'](o['ts_sum'](o['where'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), o['subtract'](col('AdjHigh'), col('AdjLow')), 0), 20), o['where'](o['eq'](o['ts_sum'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), 20), 0), o['log'](-1.0), o['ts_sum'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), 20))), o['where'](o['eq'](o['divide'](o['ts_sum'](o['where'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), o['subtract'](col('AdjHigh'), col('AdjLow')), 0), 20), o['where'](o['eq'](o['ts_sum'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), 20), 0), o['log'](-1.0), o['ts_sum'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), 20))), 0), o['log'](-1.0), o['divide'](o['ts_sum'](o['where'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), o['subtract'](col('AdjHigh'), col('AdjLow')), 0), 20), o['where'](o['eq'](o['ts_sum'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), 20), 0), o['log'](-1.0), o['ts_sum'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), 20))))), 1e-06, 1.0)), 0.5), o['log'](o['clip'](o['divide'](o['divide'](o['ts_sum'](o['where'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), o['subtract'](col('AdjHigh'), col('AdjLow')), 0), 20), o['where'](o['eq'](o['ts_sum'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), 20), 0), o['log'](-1.0), o['ts_sum'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), 20))), o['where'](o['eq'](o['divide'](o['ts_sum'](o['where'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), o['subtract'](col('AdjHigh'), col('AdjLow')), 0), 20), o['where'](o['eq'](o['ts_sum'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), 20), 0), o['log'](-1.0), o['ts_sum'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), 20))), 0), o['log'](-1.0), o['divide'](o['ts_sum'](o['where'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), o['subtract'](col('AdjHigh'), col('AdjLow')), 0), 20), o['where'](o['eq'](o['ts_sum'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), 20), 0), o['log'](-1.0), o['ts_sum'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), 20))))), 1e-06, 1.0))))",historical raw cache; DSL replay not reverified,True,cluster_17,passed,0.035605123275781185,0.03228078012252489,-0.003324343153256297,0.5700285685358092,0.3911660336606766,1338,156,True,True,True,136,3.0236193791239225,0.03563998255930808
asym_vol_gated_by_volume_pressure,"o['fillna'](o['multiply'](o['log'](o['clip'](o['divide'](o['power'](o['ts_ema'](o['power'](o['where'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), o['ts_pct'](col('AdjClose'), 1), o['log'](-1.0)), 2), 20), 0), o['where'](o['eq'](o['power'](o['ts_ema'](o['power'](o['where'](o['gt'](o['ts_pct'](col('AdjClose'), 1), 0), o['ts_pct'](col('AdjClose'), 1), o['log'](-1.0)), 2), 20), 0), 0), o['log'](-1.0), o['power'](o['ts_ema'](o['power'](o['where'](o['gt'](o['ts_pct'](col('AdjClose'), 1), 0), o['ts_pct'](col('AdjClose'), 1), o['log'](-1.0)), 2), 20), 0))), 1e-06, 1.0)), o['divide'](col('Volume'), o['ts_mean'](col('Volume'), 20))), 0)",historical raw cache; DSL replay not reverified,True,cluster_36,passed,0.036390859003659785,0.029261563896228176,-0.0071292951074316095,0.43703767428665563,0.29923592202021504,1338,156,True,True,True,141,1.5276549320306694,0.07786837272366195
asym_vol_high_volume_confirmed,"o['multiply'](o['ts_ema'](o['log'](o['clip'](o['divide'](o['ts_std'](o['abs'](o['where'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), o['ts_pct'](col('AdjClose'), 1), 0.0)), 20), o['where'](o['eq'](o['ts_std'](o['where'](o['gt'](o['ts_pct'](col('AdjClose'), 1), 0), o['ts_pct'](col('AdjClose'), 1), 0.0), 20), 0), o['log'](-1.0), o['ts_std'](o['where'](o['gt'](o['ts_pct'](col('AdjClose'), 1), 0), o['ts_pct'](col('AdjClose'), 1), 0.0), 20))), 1e-12, 1.0)), 5), o['where'](o['gt'](col('Volume'), o['ts_mean'](col('Volume'), 20)), 1.0, 0.5))",historical raw cache; DSL replay not reverified,True,cluster_2,passed,0.03492367863235044,0.03804171613877109,0.0031180375064206456,0.3620242131410438,0.30938993635349027,1338,156,True,True,True,135,-0.009882944612915393,0.1286522307197599
asym_vol_regime,"o['where'](o['eq'](o['divide'](col('Volume'), o['ts_mean'](col('Volume'), 20)), 1), o['multiply'](o['log'](o['clip'](o['divide'](o['divide'](o['ts_sum'](o['where'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), o['subtract'](col('AdjHigh'), col('AdjLow')), 0), 15), o['where'](o['eq'](o['ts_sum'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), 15), 0), o['log'](-1.0), o['ts_sum'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), 15))), o['where'](o['eq'](o['divide'](o['ts_sum'](o['where'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), o['subtract'](col('AdjHigh'), col('AdjLow')), 0), 15), o['where'](o['eq'](o['ts_sum'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), 15), 0), o['log'](-1.0), o['ts_sum'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), 15))), 0), o['log'](-1.0), o['divide'](o['ts_sum'](o['where'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), o['subtract'](col('AdjHigh'), col('AdjLow')), 0), 15), o['where'](o['eq'](o['ts_sum'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), 15), 0), o['log'](-1.0), o['ts_sum'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), 15))))), 1e-06, 1.0)), 1.2), o['log'](o['clip'](o['divide'](o['divide'](o['ts_sum'](o['where'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), o['subtract'](col('AdjHigh'), col('AdjLow')), 0), 15), o['where'](o['eq'](o['ts_sum'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), 15), 0), o['log'](-1.0), o['ts_sum'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), 15))), o['where'](o['eq'](o['divide'](o['ts_sum'](o['where'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), o['subtract'](col('AdjHigh'), col('AdjLow')), 0), 15), o['where'](o['eq'](o['ts_sum'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), 15), 0), o['log'](-1.0), o['ts_sum'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), 15))), 0), o['log'](-1.0), o['divide'](o['ts_sum'](o['where'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), o['subtract'](col('AdjHigh'), col('AdjLow')), 0), 15), o['where'](o['eq'](o['ts_sum'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), 15), 0), o['log'](-1.0), o['ts_sum'](o['ge'](o['ts_pct'](col('AdjClose'), 1), 0), 15))))), 1e-06, 1.0)))",historical raw cache; DSL replay not reverified,True,cluster_53,passed,0.03452426939851314,0.02855326030974114,-0.005971009088772003,0.5575652143182925,0.375529524784294,1338,156,True,True,True,137,0.9131425181372406,0.09593534445750748
asym_vol_volume_confirmed,"o['multiply'](o['ts_ema'](o['log'](o['clip'](o['divide'](o['ts_std'](o['abs'](o['where'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), o['ts_pct'](col('AdjClose'), 1), 0.0)), 20), o['where'](o['eq'](o['ts_std'](o['where'](o['gt'](o['ts_pct'](col('AdjClose'), 1), 0), o['ts_pct'](col('AdjClose'), 1), 0.0), 20), 0), o['log'](-1.0), o['ts_std'](o['where'](o['gt'](o['ts_pct'](col('AdjClose'), 1), 0), o['ts_pct'](col('AdjClose'), 1), 0.0), 20))), 1e-12, 1.0)), 5), o['divide'](col('Volume'), o['where'](o['eq'](o['ts_mean'](col('Volume'), 20), 0), o['log'](-1.0), o['ts_mean'](col('Volume'), 20))))",historical raw cache; DSL replay not reverified,True,cluster_2,passed,0.0371973189156885,0.040464255133059165,0.003266936217370668,0.38112195448207675,0.32816450404004327,1338,156,True,True,True,137,0.6569106826981495,0.11929455049589731
asym_vol_volume_cont_30,"o['fillna'](o['where'](o['eq'](o['where'](o['eq'](o['multiply'](o['log'](o['divide'](o['ts_std'](o['abs'](o['where'](o['gt'](o['ts_pct'](col('AdjClose'), 1), 0), 0, o['ts_pct'](col('AdjClose'), 1))), 30), o['where'](o['eq'](o['ts_std'](o['where'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), 0, o['ts_pct'](col('AdjClose'), 1)), 30), 0), o['log'](-1.0), o['ts_std'](o['where'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), 0, o['ts_pct'](col('AdjClose'), 1)), 30)))), o['divide'](col('Volume'), o['where'](o['eq'](o['ts_mean'](col('Volume'), 20), 0), o['log'](-1.0), o['ts_mean'](col('Volume'), 20)))), o['multiply'](-1.0, o['log'](0.0))), o['log'](-1.0), o['multiply'](o['log'](o['divide'](o['ts_std'](o['abs'](o['where'](o['gt'](o['ts_pct'](col('AdjClose'), 1), 0), 0, o['ts_pct'](col('AdjClose'), 1))), 30), o['where'](o['eq'](o['ts_std'](o['where'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), 0, o['ts_pct'](col('AdjClose'), 1)), 30), 0), o['log'](-1.0), o['ts_std'](o['where'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), 0, o['ts_pct'](col('AdjClose'), 1)), 30)))), o['divide'](col('Volume'), o['where'](o['eq'](o['ts_mean'](col('Volume'), 20), 0), o['log'](-1.0), o['ts_mean'](col('Volume'), 20))))), o['neg'](o['multiply'](-1.0, o['log'](0.0)))), o['log'](-1.0), o['where'](o['eq'](o['multiply'](o['log'](o['divide'](o['ts_std'](o['abs'](o['where'](o['gt'](o['ts_pct'](col('AdjClose'), 1), 0), 0, o['ts_pct'](col('AdjClose'), 1))), 30), o['where'](o['eq'](o['ts_std'](o['where'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), 0, o['ts_pct'](col('AdjClose'), 1)), 30), 0), o['log'](-1.0), o['ts_std'](o['where'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), 0, o['ts_pct'](col('AdjClose'), 1)), 30)))), o['divide'](col('Volume'), o['where'](o['eq'](o['ts_mean'](col('Volume'), 20), 0), o['log'](-1.0), o['ts_mean'](col('Volume'), 20)))), o['multiply'](-1.0, o['log'](0.0))), o['log'](-1.0), o['multiply'](o['log'](o['divide'](o['ts_std'](o['abs'](o['where'](o['gt'](o['ts_pct'](col('AdjClose'), 1), 0), 0, o['ts_pct'](col('AdjClose'), 1))), 30), o['where'](o['eq'](o['ts_std'](o['where'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), 0, o['ts_pct'](col('AdjClose'), 1)), 30), 0), o['log'](-1.0), o['ts_std'](o['where'](o['lt'](o['ts_pct'](col('AdjClose'), 1), 0), 0, o['ts_pct'](col('AdjClose'), 1)), 30)))), o['divide'](col('Volume'), o['where'](o['eq'](o['ts_mean'](col('Volume'), 20), 0), o['log'](-1.0), o['ts_mean'](col('Volume'), 20)))))), 0)",historical raw cache; DSL replay not reverified,True,cluster_14,passed,0.04049882904532413,0.036913254860142006,-0.0035855741851821277,0.4216749723180148,0.31125102210177746,1338,156,True,True,True,143,1.4840038389314347,0.10440038143879268
asym_vol_weighted,"log(clip(divide(divide(ts_sum(where(lt(ts_pct(close,1),0), multiply(subtract(high,low), volume), 0), 20), ts_sum(where(lt(ts_pct(close,1),0), volume, 0), 20)), divide(ts_sum(where(ge(ts_pct(close,1),0), multiply(subtract(high,low), volume), 0), 20), ts_sum(where(ge(ts_pct(close,1),0), volume, 0), 20))), 0.000001, 1000000))",historical raw cache; DSL replay not reverified,True,cluster_17,passed,0.032235663066989925,0.030125220784173398,-0.0021104422828165277,0.5441158961692844,0.398577438426787,1338,156,True,True,True,136,2.4181595599772434,0.033277757369546905
asymmetry_positive,"neg(o['subtract'](o['ts_std'](o['clip'](o['ts_pct'](col('AdjClose'), 1), 0, 1.0), 20), o['ts_std'](o['clip'](o['ts_pct'](col('AdjClose'), 1), 0.0, 0), 20)))",historical raw cache; DSL replay not reverified,True,cluster_2,passed,0.05914819474108109,0.04230010197304053,-0.016848092768040557,0.45588525794263984,0.19792406606888363,1338,156,True,True,False,140,0.38414233690425226,0.15300428352762088
