name,has_saved,baseline_ic,ic_2026,delta,n_full,n_2026,icir_2026,status,formula,operators,source,last_date,formula_provenance,result_source,original_status
drawdown_wick_absorption_tail_smoothed,True,0.00891462392538362,0.0189149857401006,0.01000036181471698,1338.0,156.0,0.11258843398365588,stable,"o['where'](o['eq'](o['where'](o['eq'](o['multiply'](o['divide'](o['multiply'](o['clip'](o['subtract'](1.0, o['divide'](o['clip'](col('AdjClose'), 1e-12, 1.0), o['clip'](o['ts_max'](o['clip'](col('AdjClose'), 1e-12, 1.0), 50), 1e-12, 1.0))), 0.0, 1.0), o['ts_mean'](o['multiply'](o['clip'](o['divide'](o['subtract'](o['minimum'](col('AdjOpen'), col('AdjClose')), col('AdjLow')), o['where'](o['eq'](o['subtract'](col('AdjHigh'), col('AdjLow')), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['subtract'](col('AdjHigh'), col('AdjLow')))), 0.0, 1.0), o['clip'](o['divide'](o['subtract'](col('AdjClose'), col('AdjLow')), o['where'](o['eq'](o['subtract'](col('AdjHigh'), col('AdjLow')), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['subtract'](col('AdjHigh'), col('AdjLow')))), 0.0, 1.0)), 12)), o['add'](1.0, o['ts_sum'](o['clip'](o['neg'](o['log'](o['divide'](o['clip'](col('AdjClose'), 1e-12, 1.0), o['ts_delay'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1)))), 0.0, 1.0), 12))), o['subtract'](1.0, o['multiply'](0.5, o['clip'](o['divide'](o['ts_mean'](o['power'](o['clip'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 0.0, 0.0), 2), 30), o['where'](o['eq'](o['ts_mean'](o['power'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 2), 30), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['ts_mean'](o['power'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 2), 30))), 0.0, 1.0)))), 1e308), o['multiply'](-1.0, o['log'](0.0)), o['multiply'](o['divide'](o['multiply'](o['clip'](o['subtract'](1.0, o['divide'](o['clip'](col('AdjClose'), 1e-12, 1.0), o['clip'](o['ts_max'](o['clip'](col('AdjClose'), 1e-12, 1.0), 50), 1e-12, 1.0))), 0.0, 1.0), o['ts_mean'](o['multiply'](o['clip'](o['divide'](o['subtract'](o['minimum'](col('AdjOpen'), col('AdjClose')), col('AdjLow')), o['where'](o['eq'](o['subtract'](col('AdjHigh'), col('AdjLow')), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['subtract'](col('AdjHigh'), col('AdjLow')))), 0.0, 1.0), o['clip'](o['divide'](o['subtract'](col('AdjClose'), col('AdjLow')), o['where'](o['eq'](o['subtract'](col('AdjHigh'), col('AdjLow')), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['subtract'](col('AdjHigh'), col('AdjLow')))), 0.0, 1.0)), 12)), o['add'](1.0, o['ts_sum'](o['clip'](o['neg'](o['log'](o['divide'](o['clip'](col('AdjClose'), 1e-12, 1.0), o['ts_delay'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1)))), 0.0, 1.0), 12))), o['subtract'](1.0, o['multiply'](0.5, o['clip'](o['divide'](o['ts_mean'](o['power'](o['clip'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 0.0, 0.0), 2), 30), o['where'](o['eq'](o['ts_mean'](o['power'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 2), 30), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['ts_mean'](o['power'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 2), 30))), 0.0, 1.0))))), o['neg'](1e308)), o['multiply'](-1.0, o['log'](0.0)), o['where'](o['eq'](o['multiply'](o['divide'](o['multiply'](o['clip'](o['subtract'](1.0, o['divide'](o['clip'](col('AdjClose'), 1e-12, 1.0), o['clip'](o['ts_max'](o['clip'](col('AdjClose'), 1e-12, 1.0), 50), 1e-12, 1.0))), 0.0, 1.0), o['ts_mean'](o['multiply'](o['clip'](o['divide'](o['subtract'](o['minimum'](col('AdjOpen'), col('AdjClose')), col('AdjLow')), o['where'](o['eq'](o['subtract'](col('AdjHigh'), col('AdjLow')), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['subtract'](col('AdjHigh'), col('AdjLow')))), 0.0, 1.0), o['clip'](o['divide'](o['subtract'](col('AdjClose'), col('AdjLow')), o['where'](o['eq'](o['subtract'](col('AdjHigh'), col('AdjLow')), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['subtract'](col('AdjHigh'), col('AdjLow')))), 0.0, 1.0)), 12)), o['add'](1.0, o['ts_sum'](o['clip'](o['neg'](o['log'](o['divide'](o['clip'](col('AdjClose'), 1e-12, 1.0), o['ts_delay'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1)))), 0.0, 1.0), 12))), o['subtract'](1.0, o['multiply'](0.5, o['clip'](o['divide'](o['ts_mean'](o['power'](o['clip'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 0.0, 0.0), 2), 30), o['where'](o['eq'](o['ts_mean'](o['power'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 2), 30), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['ts_mean'](o['power'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 2), 30))), 0.0, 1.0)))), 1e308), o['multiply'](-1.0, o['log'](0.0)), o['multiply'](o['divide'](o['multiply'](o['clip'](o['subtract'](1.0, o['divide'](o['clip'](col('AdjClose'), 1e-12, 1.0), o['clip'](o['ts_max'](o['clip'](col('AdjClose'), 1e-12, 1.0), 50), 1e-12, 1.0))), 0.0, 1.0), o['ts_mean'](o['multiply'](o['clip'](o['divide'](o['subtract'](o['minimum'](col('AdjOpen'), col('AdjClose')), col('AdjLow')), o['where'](o['eq'](o['subtract'](col('AdjHigh'), col('AdjLow')), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['subtract'](col('AdjHigh'), col('AdjLow')))), 0.0, 1.0), o['clip'](o['divide'](o['subtract'](col('AdjClose'), col('AdjLow')), o['where'](o['eq'](o['subtract'](col('AdjHigh'), col('AdjLow')), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['subtract'](col('AdjHigh'), col('AdjLow')))), 0.0, 1.0)), 12)), o['add'](1.0, o['ts_sum'](o['clip'](o['neg'](o['log'](o['divide'](o['clip'](col('AdjClose'), 1e-12, 1.0), o['ts_delay'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1)))), 0.0, 1.0), 12))), o['subtract'](1.0, o['multiply'](0.5, o['clip'](o['divide'](o['ts_mean'](o['power'](o['clip'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 0.0, 0.0), 2), 30), o['where'](o['eq'](o['ts_mean'](o['power'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 2), 30), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['ts_mean'](o['power'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 2), 30))), 0.0, 1.0))))))",[],historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
drawdown_wick_absorption_tail_stability,True,0.010844949904916376,0.022268522705174425,0.011423572800258049,1338.0,156.0,0.13266045659810702,stable,"o['where'](o['eq'](o['where'](o['eq'](o['multiply'](o['divide'](o['multiply'](o['clip'](o['subtract'](1.0, o['divide'](o['clip'](col('AdjClose'), 1e-12, 1.0), o['clip'](o['ts_max'](o['clip'](col('AdjClose'), 1e-12, 1.0), 50), 1e-12, 1.0))), 0.0, 1.0), o['ts_mean'](o['multiply'](o['clip'](o['divide'](o['subtract'](o['minimum'](col('AdjOpen'), col('AdjClose')), col('AdjLow')), o['where'](o['eq'](o['subtract'](col('AdjHigh'), col('AdjLow')), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['subtract'](col('AdjHigh'), col('AdjLow')))), 0.0, 1.0), o['clip'](o['divide'](o['subtract'](col('AdjClose'), col('AdjLow')), o['where'](o['eq'](o['subtract'](col('AdjHigh'), col('AdjLow')), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['subtract'](col('AdjHigh'), col('AdjLow')))), 0.0, 1.0)), 16)), o['add'](1.0, o['ts_sum'](o['clip'](o['neg'](o['log'](o['divide'](o['clip'](col('AdjClose'), 1e-12, 1.0), o['ts_delay'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1)))), 0.0, 1.0), 12))), o['subtract'](1.0, o['multiply'](0.35, o['clip'](o['divide'](o['ts_mean'](o['power'](o['clip'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 0.0, 0.0), 2), 20), o['where'](o['eq'](o['ts_mean'](o['power'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 2), 20), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['ts_mean'](o['power'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 2), 20))), 0.0, 1.0)))), 1e308), o['multiply'](-1.0, o['log'](0.0)), o['multiply'](o['divide'](o['multiply'](o['clip'](o['subtract'](1.0, o['divide'](o['clip'](col('AdjClose'), 1e-12, 1.0), o['clip'](o['ts_max'](o['clip'](col('AdjClose'), 1e-12, 1.0), 50), 1e-12, 1.0))), 0.0, 1.0), o['ts_mean'](o['multiply'](o['clip'](o['divide'](o['subtract'](o['minimum'](col('AdjOpen'), col('AdjClose')), col('AdjLow')), o['where'](o['eq'](o['subtract'](col('AdjHigh'), col('AdjLow')), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['subtract'](col('AdjHigh'), col('AdjLow')))), 0.0, 1.0), o['clip'](o['divide'](o['subtract'](col('AdjClose'), col('AdjLow')), o['where'](o['eq'](o['subtract'](col('AdjHigh'), col('AdjLow')), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['subtract'](col('AdjHigh'), col('AdjLow')))), 0.0, 1.0)), 16)), o['add'](1.0, o['ts_sum'](o['clip'](o['neg'](o['log'](o['divide'](o['clip'](col('AdjClose'), 1e-12, 1.0), o['ts_delay'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1)))), 0.0, 1.0), 12))), o['subtract'](1.0, o['multiply'](0.35, o['clip'](o['divide'](o['ts_mean'](o['power'](o['clip'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 0.0, 0.0), 2), 20), o['where'](o['eq'](o['ts_mean'](o['power'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 2), 20), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['ts_mean'](o['power'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 2), 20))), 0.0, 1.0))))), o['neg'](1e308)), o['multiply'](-1.0, o['log'](0.0)), o['where'](o['eq'](o['multiply'](o['divide'](o['multiply'](o['clip'](o['subtract'](1.0, o['divide'](o['clip'](col('AdjClose'), 1e-12, 1.0), o['clip'](o['ts_max'](o['clip'](col('AdjClose'), 1e-12, 1.0), 50), 1e-12, 1.0))), 0.0, 1.0), o['ts_mean'](o['multiply'](o['clip'](o['divide'](o['subtract'](o['minimum'](col('AdjOpen'), col('AdjClose')), col('AdjLow')), o['where'](o['eq'](o['subtract'](col('AdjHigh'), col('AdjLow')), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['subtract'](col('AdjHigh'), col('AdjLow')))), 0.0, 1.0), o['clip'](o['divide'](o['subtract'](col('AdjClose'), col('AdjLow')), o['where'](o['eq'](o['subtract'](col('AdjHigh'), col('AdjLow')), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['subtract'](col('AdjHigh'), col('AdjLow')))), 0.0, 1.0)), 16)), o['add'](1.0, o['ts_sum'](o['clip'](o['neg'](o['log'](o['divide'](o['clip'](col('AdjClose'), 1e-12, 1.0), o['ts_delay'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1)))), 0.0, 1.0), 12))), o['subtract'](1.0, o['multiply'](0.35, o['clip'](o['divide'](o['ts_mean'](o['power'](o['clip'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 0.0, 0.0), 2), 20), o['where'](o['eq'](o['ts_mean'](o['power'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 2), 20), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['ts_mean'](o['power'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 2), 20))), 0.0, 1.0)))), 1e308), o['multiply'](-1.0, o['log'](0.0)), o['multiply'](o['divide'](o['multiply'](o['clip'](o['subtract'](1.0, o['divide'](o['clip'](col('AdjClose'), 1e-12, 1.0), o['clip'](o['ts_max'](o['clip'](col('AdjClose'), 1e-12, 1.0), 50), 1e-12, 1.0))), 0.0, 1.0), o['ts_mean'](o['multiply'](o['clip'](o['divide'](o['subtract'](o['minimum'](col('AdjOpen'), col('AdjClose')), col('AdjLow')), o['where'](o['eq'](o['subtract'](col('AdjHigh'), col('AdjLow')), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['subtract'](col('AdjHigh'), col('AdjLow')))), 0.0, 1.0), o['clip'](o['divide'](o['subtract'](col('AdjClose'), col('AdjLow')), o['where'](o['eq'](o['subtract'](col('AdjHigh'), col('AdjLow')), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['subtract'](col('AdjHigh'), col('AdjLow')))), 0.0, 1.0)), 16)), o['add'](1.0, o['ts_sum'](o['clip'](o['neg'](o['log'](o['divide'](o['clip'](col('AdjClose'), 1e-12, 1.0), o['ts_delay'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1)))), 0.0, 1.0), 12))), o['subtract'](1.0, o['multiply'](0.35, o['clip'](o['divide'](o['ts_mean'](o['power'](o['clip'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 0.0, 0.0), 2), 20), o['where'](o['eq'](o['ts_mean'](o['power'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 2), 20), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['ts_mean'](o['power'](o['ts_pct'](o['clip'](col('AdjClose'), 1e-12, 1.0), 1), 2), 20))), 0.0, 1.0))))))",[],historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
dryup_depth_range_tightness_5_60_volume,True,0.031946179163939145,0.03260507737738219,0.000658898213443046,1338.0,156.0,0.30925087178936933,stable,"o['multiply'](o['subtract'](1.0, o['divide'](o['ts_mean'](col('Volume'), 5), o['where'](o['eq'](o['ts_mean'](col('Volume'), 60), 0.0), o['log'](-1.0), o['ts_mean'](col('Volume'), 60)))), o['subtract'](1.0, o['divide'](o['subtract'](o['ts_max'](col('AdjClose'), 10), o['ts_min'](col('AdjClose'), 10)), o['where'](o['eq'](o['subtract'](o['ts_max'](col('AdjClose'), 60), o['ts_min'](col('AdjClose'), 60)), 0.0), o['log'](-1.0), o['subtract'](o['ts_max'](col('AdjClose'), 60), o['ts_min'](col('AdjClose'), 60))))))",[],historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
ema_trend_simple,True,0.027173591264076317,0.03600020391316098,0.008826612649084662,1338.0,156.0,0.20076975428129304,stable,"-((ewm_mean(close, 20) - ewm_mean(close, 40)) / ewm_mean(close, 40))",['ewm_mean'],historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
ewm_downside_variance_resilience,True,-0.013620044189635036,-0.004907335292894434,0.008712708896740601,1852.0,153.0,-0.036057909668095675,unclassified,"o['neg'](o['divide'](o['ts_ema'](o['power'](o['clip'](o['ts_pct'](col('AdjClose'), 1), 0.0, 0.0), 2), 24), o['where'](o['eq'](o['ts_ema'](o['power'](o['ts_pct'](col('AdjClose'), 1), 2), 24), 0.0), o['log'](-1.0), o['ts_ema'](o['power'](o['ts_pct'](col('AdjClose'), 1), 2), 24))))",[],未记录,2026-08-24,current registry; historical execution expression not reverified,历史结果,failed
ewma_net_range_volume_ratio,True,0.03177842741751821,0.020336662041762155,-0.011441765375756058,1338.0,156.0,0.12434808823795052,decay,"neg(-((ewm_mean(close-open, 5) / ewm_mean(high-low, 5)) * (volume / ts_mean(volume, 10))))","['ewm_mean', 'ts_mean']",historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
ewma_smoothness_volume,True,0.057148177576386926,0.0391299181168702,-0.018018259459516725,1338.0,156.0,0.2183476708987092,decay,"o['multiply'](o['neg'](o['ts_ema'](o['abs'](o['subtract'](o['ts_pct'](col('AdjClose'), 1), o['ts_delay'](o['ts_pct'](col('AdjClose'), 1), 1))), 10)), o['clip'](o['divide'](col('Volume'), o['ts_mean'](col('Volume'), 20)), 0.5, 1.5))",[],historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
exhaustion_local_norm,True,0.014711302409064363,0.005703990984012466,-0.009007311425051897,1852.0,153.0,0.03471788350215424,decay,"((ts_mean((((AdjHigh - AdjLow) / AdjClose) / where((abs((AdjClose - delay(AdjClose, 1))) > 0), abs((AdjClose - delay(AdjClose, 1))), 0)), 20) / ts_std((((AdjHigh - AdjLow) / AdjClose) / where((abs((AdjClose - delay(AdjClose, 1))) > 0), abs((AdjClose - delay(AdjClose, 1))), 0)), 20)) * (1 - (AdjClose / ts_mean(AdjClose, 60))))","['abs', 'delay', 'ts_mean', 'ts_std', 'where']",daily_rebuilt,2026-08-24,current registry; historical execution expression not reverified,历史结果,decay
failed_retest_reversion_20_5,True,0.005124306062328201,0.007106257798911322,0.001981951736583121,1852.0,153.0,0.07269063698131481,stable,"neg(multiply(maximum(maximum(where(gt(ts_delay(col('AdjClose'),1), ts_delay(ts_max(col('AdjHigh'),20),1)),1.0,0.0), where(gt(ts_delay(col('AdjClose'),2), ts_delay(ts_max(col('AdjHigh'),20),2)),1.0,0.0)), maximum(where(gt(ts_delay(col('AdjClose'),3), ts_delay(ts_max(col('AdjHigh'),20),3)),1.0,0.0), maximum(where(gt(ts_delay(col('AdjClose'),4), ts_delay(ts_max(col('AdjHigh'),20),4)),1.0,0.0), where(gt(ts_delay(col('AdjClose'),5), ts_delay(ts_max(col('AdjHigh'),20),5)),1.0,0.0)))), ts_sum(where(and_(lt(ts_delay(col('AdjLow'),1), ts_delay(ts_max(col('AdjHigh'),20),1)), lt(ts_delay(col('AdjClose'),1), ts_delay(ts_max(col('AdjHigh'),20),1))),1.0,0.0), 5)))","['and_', 'gt', 'lt', 'maximum', 'multiply', 'ts_delay', 'ts_max', 'ts_sum', 'where']",未记录,2026-08-24,current registry; historical execution expression not reverified,历史结果,stable
fear_adjusted_dollar_pressure_short_ema,True,0.03424014131336587,0.02848016791133169,-0.005759973402034178,1338.0,156.0,0.18097194263891744,stable,"neg(o['subtract'](o['multiply'](o['rank'](o['divide'](o['multiply'](o['ts_ema'](o['multiply'](o['subtract'](col('AdjClose'), col('AdjOpen')), col('Volume')), 10), o['add'](1, o['divide'](o['subtract'](o['ts_delay'](col('AdjClose'), 1), col('AdjClose')), o['ts_delay'](col('AdjClose'), 1)))), o['where'](o['eq'](o['ts_mean'](o['true_range'](col('AdjHigh'), col('AdjLow'), col('AdjClose')), 21), 0), o['log'](-1.0), o['ts_mean'](o['true_range'](col('AdjHigh'), col('AdjLow'), col('AdjClose')), 21)))), 2), 1))",[],historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
float_adaptive_cf_book_yield,True,0.003486769559062224,0.009432755235121935,0.005945985676059711,1338.0,155.0,0.1343423997986622,unclassified,"if_else(gt(ts_mean(col('Volume'),20), ts_mean(col('Volume'),60)), multiply(divide(1.0, col('pcf_ocf_ttm')), add(1.0, multiply(flex_max(0.0, divide(col('roe_ttm2'), 100.0)), divide(1.0, log(add(1.0, col('free_float_shares'))))))), multiply(divide(1.0, col('pb_lf')), flex_max(0.0, subtract(1.0, divide(col('debttoassets'), 100)))))","['add', 'divide', 'flex_max', 'gt', 'if_else', 'log', 'multiply', 'subtract', 'ts_mean']",historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
float_conditioned_book_cheapness,True,0.026164958156309714,0.023273387630460367,-0.0028915705258493463,1338.0,155.0,0.159329662527164,stable,(1 / pb_lf) * (1 / log(1 + free_float_shares)) * (1 - debttoassets/100),['log'],historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
float_conditioned_book_cheapness_v2,True,0.030687077642548827,0.02651831285294545,-0.004168764789603378,1338.0,155.0,0.13806259734742984,stable,(1 / pb_lf) * (1 / log(1 + mkt_cap_float)) * (1 / (1 + debttoassets/100)),['log'],historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
float_conditioned_cheapness_winsorized,True,0.030021270310718016,0.026315615034163298,-0.0037056552765547188,1338.0,155.0,0.1450055346851133,stable,(1/pb_lf) / log(1+free_float_shares) * 1/(1+debttoassets/100),['log'],historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
float_conditioned_cheapness_ztrim,True,0.03009258205822189,0.026271987214603817,-0.0038205948436180713,1338.0,155.0,0.14473016815286124,stable,(1/pb_lf) / log(1+free_float_shares) * 1/(1+debttoassets/100),['log'],historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
growth_adjusted_earnings_yield,True,0.016065235006214932,0.015069163245675744,-0.0009960717605391883,1338.0,155.0,0.16437233025407905,stable,cs_rank(1/pe_ttm) * (1 + cs_rank(forecast_incap_chgr_mid)),['cs_rank'],historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
growth_adjusted_earnings_yield_rolling,True,0.02370286741750347,0.019732587842652208,-0.0039702795748512605,1338.0,155.0,0.23449093059641843,stable,"multiply(ts_rank(divide(1.0, col('pe_ttm')), 60), add(1.0, ts_rank(col('forecast_incap_chgr_mid'), 60)))","['add', 'divide', 'multiply', 'ts_rank']",historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
herding_pressure,True,0.038899814148815014,0.0269495242163681,-0.011950289932446914,1338.0,156.0,0.23249198404027657,decay,"neg(-(rank_corr(ts_pct(close,1), vol_chg, 20) * cs_rank(ema_imbalance / std_imbalance)))","['cs_rank', 'rank_corr', 'ts_pct']",historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
herding_vol_gated_momentum,True,0.021296307631448776,0.020924401310205842,-0.00037190632124293327,1338.0,156.0,0.29466098300791643,stable,"neg(o['fillna'](o['multiply'](o['multiply'](o['divide'](o['multiply'](o['subtract'](o['fillna'](o['ts_rank'](o['fillna'](o['ts_pct'](col('AdjClose'), 1), 0), 20), 0.5), 0.5), o['subtract'](o['fillna'](o['ts_rank'](o['fillna'](o['ts_pct'](col('Volume'), 1), 0), 20), 0.5), 0.5)), o['add'](1, o['fillna'](o['ts_std'](o['fillna'](o['ts_pct'](col('AdjClose'), 1), 0), 20), 0))), o['add'](1, o['multiply'](0.5, o['fillna'](o['ts_corr'](o['fillna'](o['ts_pct'](col('AdjClose'), 1), 0), o['fillna'](o['ts_pct'](col('Volume'), 1), 0), 20), 0)))), o['add'](1, o['multiply'](0.5, o['divide'](o['subtract'](o['fillna'](o['ts_ema'](o['fillna'](o['ts_pct'](col('AdjClose'), 1), 0), 20), 0), o['fillna'](o['ts_mean'](o['fillna'](o['ts_ema'](o['fillna'](o['ts_pct'](col('AdjClose'), 1), 0), 20), 0), 40), 0)), o['where'](o['eq'](o['fillna'](o['ts_std'](o['fillna'](o['ts_ema'](o['fillna'](o['ts_pct'](col('AdjClose'), 1), 0), 20), 0), 40), 1), 0), 1, o['fillna'](o['ts_std'](o['fillna'](o['ts_ema'](o['fillna'](o['ts_pct'](col('AdjClose'), 1), 0), 20), 0), 40), 1)))))), 0))",[],historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
herding_volume_clipped_raw,True,-0.013648991695372568,-0.015733462227663406,-0.002084470532290838,1852.0,153.0,-0.10678702542617444,unclassified,"o['ts_sum'](o['multiply'](o['subtract'](o['multiply'](col('Volume'), o['where'](o['gt'](col('AdjClose'), o['ts_quantile'](col('AdjClose'), 20, 0.75)), 1.0, 0.0)), o['multiply'](col('Volume'), o['where'](o['lt'](col('AdjClose'), o['ts_quantile'](col('AdjClose'), 20, 0.25)), 1.0, 0.0))), o['clip'](o['divide'](col('Volume'), o['ts_mean'](col('Volume'), 20)), 0.5, 2.0)), 20)",[],round2_2026,2026-08-24,current registry; historical execution expression not reverified,历史结果,stable
high_volume_amount_weighted_impact,True,-0.0038197977741335934,-0.0038197977741335934,0.0,152.0,152.0,-0.0322181088983611,unclassified,Amount-weighted mean of absolute minute returns on high-Volume minutes (Volume > 1.5σ above mean),[],minute2026,2026-08-24,current registry; historical execution expression not reverified,历史结果,failed
high_volume_amount_weighted_squared_impact,True,-0.004265958750599086,-0.004265958750599086,0.0,152.0,152.0,-0.03666095000560806,unclassified,Amount-weighted mean of squared AdjClose returns on minutes with Volume > 1.5σ above mean,[],minute2026,2026-08-24,current registry; historical execution expression not reverified,历史结果,failed
high_volume_squared_return_weighted_impact,True,-0.004265958750599086,-0.004265958750599086,0.0,152.0,152.0,-0.03666095000560806,unclassified,Amount-weighted mean of squared minute returns during high-Volume minutes (Volume > 1.5σ above mean),[],minute2026,2026-08-24,current registry; historical execution expression not reverified,历史结果,failed
high_volume_volume_weighted_squared_impact,True,-0.004253505476226054,-0.004253505476226054,0.0,152.0,152.0,-0.036595888904387364,unclassified,Volume-weighted mean of squared AdjClose returns on minutes with Volume > 1.5σ above mean,[],minute2026,2026-08-24,current registry; historical execution expression not reverified,历史结果,failed
hold_persistence_5d_20d_high,True,0.028079268533143683,0.02629715883517779,-0.0017821096979658939,1338.0,156.0,0.23732024265393079,stable,"neg(multiply(((where(gt(ts_delay(col('AdjClose'), 0), ts_delay(ts_max(col('AdjClose'), 20), 0)), 1.0, 0.0)) + (where(gt(ts_delay(col('AdjClose'), 1), ts_delay(ts_max(col('AdjClose'), 20), 1)), 1.0, 0.0)) + (where(gt(ts_delay(col('AdjClose'), 2), ts_delay(ts_max(col('AdjClose'), 20), 2)), 1.0, 0.0)) + (where(gt(ts_delay(col('AdjClose'), 3), ts_delay(ts_max(col('AdjClose'), 20), 3)), 1.0, 0.0)) + (where(gt(ts_delay(col('AdjClose'), 4), ts_delay(ts_max(col('AdjClose'), 20), 4)), 1.0, 0.0))), add(1, multiply(2, flex_max(divide(col('AdjClose'), ts_delay(ts_max(col('AdjClose'), 20), 0)) - 1, 0)))))","['add', 'divide', 'flex_max', 'gt', 'multiply', 'ts_delay', 'ts_max', 'where']",historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
hybrid_factor_momentum,True,-0.004545068862958292,0.0063077541078015355,0.010852822970759828,1850.0,153.0,0.07817810788426355,unclassified,mined_dsl_see_land_mined14_build_formulas,[],未记录,2026-08-24,current registry; historical execution expression not reverified,历史结果,decay
