date,ic
2020-06-11,0.06907830378415947
2020-06-12,0.11471547243167086
2020-06-15,0.09742899148538217
2020-06-16,0.03542419523582781
2020-06-17,0.03268955364404055
2020-06-18,-0.007394998107793038
2020-06-19,-0.09685308801012127
2020-06-22,-0.16663469924461793
2020-06-23,-0.1622803985985083
2020-06-24,-0.19630245841039867
2020-06-29,-0.12512256450107664
2020-06-30,-0.0995566865733321
2020-07-01,-0.044380410631602335
2020-07-02,0.009662121729992234
2020-07-03,0.05974360047595152
2020-07-20,0.03978246092340053
2020-07-21,0.025406889500849236
2020-07-22,-0.13243124149164417
2020-07-23,-0.1390689678707077
2020-07-24,-0.16065014381184337
2020-07-27,-0.11284209774142663
2020-07-28,-0.1647579550264114
2020-07-29,-0.16010595708582287
2020-07-30,-0.19334603059435276
2020-07-31,-0.19136632056095143
2020-08-03,-0.15461159756461773
2020-08-04,-0.08277085231634057
2020-08-05,-0.04019471426063608
2020-08-06,0.021968966598802264
2020-08-07,0.13294609435549035
2020-08-10,0.12060886389745451
2020-08-11,0.23107368706492878
2020-08-12,0.27543162442491304
2020-08-13,0.23926275268557148
2020-08-14,0.3210762623514301
2020-08-17,0.34391255196624326
2020-08-18,0.36456804577609947
2020-08-19,0.3052546139794462
2020-08-20,0.25527449352952714
2020-08-21,0.12388761549835377
2020-08-24,-0.10584348839382397
2020-08-25,-0.33199306689239577
2020-08-26,-0.3173516313772188
2020-08-27,-0.26475117582500135
2020-08-28,-0.1258819832645336
2020-08-31,-0.14608928781847316
2020-09-01,-0.14812326053936792
2020-09-02,-0.06442485804901914
2020-09-03,-0.13020830470494899
2020-09-04,-0.12138434957226905
2020-09-07,-0.029042007229926694
2020-09-08,0.27025698669993975
2020-09-09,0.24487574823145297
2020-09-10,0.1761506778285302
2020-09-11,0.07279992011535637
2020-09-14,0.1001613266713938
2020-09-15,0.1513871427162922
2020-09-16,0.11321176040421525
2020-09-17,0.1995787734042768
2020-09-18,0.26682962708318936
2020-09-21,0.23393833125376753
2020-09-22,0.1481216743117831
2020-09-23,0.08208925826375492
2020-09-24,0.042342067509852754
2020-09-25,0.10747100401394162
2020-09-28,0.07726365780057055
2020-09-29,-0.05852741087640417
2020-09-30,-0.10570562619960172
2020-10-23,0.09242342851050797
2020-10-26,0.03058610776731582
2020-10-27,-0.04736692152799536
2020-10-28,-0.015714463701040883
2020-10-29,-0.027924813159712493
2020-10-30,-0.032957912152543026
2020-11-02,-0.11700260357978479
2020-11-03,-0.1879093858959631
2020-11-04,-0.2045614864406811
2020-11-05,-0.20820762131193504
2020-11-06,-0.29388414045728434
2020-11-09,-0.25657719953021974
2020-11-10,-0.21003981406665972
2020-11-11,-0.204003576486798
2020-11-12,-0.2462609039790248
2020-11-13,-0.27211694673436737
2020-11-16,-0.132890226967003
2020-11-17,-0.1169526756775079
2020-11-18,-0.06644716711830806
2020-11-19,-0.03268216729719758
2020-11-20,0.22063048405330288
2020-11-23,0.2486134700899802
2020-11-24,0.28035940306834667
2020-11-25,0.2521963696460341
2020-11-26,0.2207106435294355
2020-11-27,0.4112052870442132
2020-11-30,0.4477923622218925
2020-12-01,0.3814015357639519
2020-12-02,0.32079684932033925
2020-12-03,0.1963921131769496
2020-12-04,0.1452398096693399
2020-12-07,0.17632657062187265
2020-12-08,0.14714210855150453
2020-12-09,0.09576858737932564
2020-12-10,0.051096398411834665
2020-12-11,-0.0031179745944846624
2020-12-14,-0.024541625212766156
2020-12-15,0.01092184313660824
2020-12-16,0.0657962721721111
2020-12-17,0.10727673982707539
2020-12-18,0.15220635522648948
2020-12-21,0.02453956677920693
2020-12-22,-0.037004820561867546
2020-12-23,-0.00480956856795783
2020-12-24,0.04800224263311512
2020-12-25,0.0705302618054296
2020-12-28,0.002375926872571168
2020-12-29,0.029928342008878926
2020-12-30,0.0136367300796831
2020-12-31,0.02253351582210643
2021-01-18,0.25275200950506854
2021-01-19,0.24057683733452218
2021-01-20,0.1749658686940116
2021-01-21,0.09709834094929597
2021-01-22,0.07100493328627656
2021-01-25,0.10037651212392985
2021-01-26,0.1483065768359911
2021-01-27,0.07493444001744742
2021-01-28,-0.016104869686508396
2021-01-29,-0.11373257441318896
2021-02-01,-0.2376644528099204
2021-02-02,-0.2741737872744425
2021-02-03,-0.3348747760235215
2021-02-04,-0.3359276382715001
2021-02-05,-0.2871600924128796
2021-02-08,-0.3164033625624214
